Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Warner,178985,12,13,0.92,17,40,0.42,45,94,0.48,53,190,0.28,12,33,0.36
King,181613,1,2,0.50,5,17,0.29,4,15,0.27,2,17,0.12,4,5,0.80
Velasco,188265,1,2,0.50,3,4,0.75,0,6,0.00,5,11,0.45,1,2,0.50
Schroeder,184975,0,0,0.00,0,2,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Keeler,183035,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Faulk,182128,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Greer,185672,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Nelson,176513,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Tipton,179211,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Quigley,181857,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Cheng,202434,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Coughlin,179128,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Burke,172927,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Townsend,169472,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Goncalves,185418,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Christie,180129,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Keller,185525,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Cepeda,189070,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Biskup,188578,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Harris,181139,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Adams,191239,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Merchant,191228,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Tygart,173497,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Grier,190476,4,7,0.57,7,13,0.54,7,14,0.50,12,55,0.22,2,6,0.33
Livingstone,187242,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Meda,186289,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Harvey,186221,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Sparks,171476,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Morgan,182768,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Leonard,185150,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Sullivan,181973,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Tyson,177896,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Rader,174937,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Robinson,174823,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Gardner,185917,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Sommers,182260,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
McElroy,176492,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Collier,186263,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Bates,182603,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Miles,186714,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Rush,191941,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Stewart,175325,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Collins,187786,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Powell,189727,0,0,0.00,1,6,0.17,0,0,0.00,0,0,0.00,0,1,0.00
Freeman,173787,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Fox,174524,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
England,180788,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Alvarez,188978,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Schwarz,179173,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Cowley,183476,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Sage,180185,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Lyles,175782,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Maxwell,188206,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Fischer,191544,0,0,0.00,45,93,0.48,16,43,0.37,2,10,0.20,4,7,0.57
Ham,189828,0,0,0.00,4,9,0.44,3,4,0.75,6,24,0.25,0,1,0.00
Fontana,187992,0,2,0.00,9,22,0.41,2,7,0.29,1,3,0.33,2,3,0.67
Mackay,190412,0,0,0.00,0,0,0.00,2,2,1.00,0,0,0.00,1,1,1.00
Gary,172706,18,21,0.86,53,77,0.69,27,55,0.49,66,163,0.40,24,61,0.39
Terry,175401,4,5,0.80,69,114,0.61,3,13,0.23,0,0,0.00,13,35,0.37
Leach,169241,1,2,0.50,290,515,0.56,20,32,0.62,0,2,0.00,19,36,0.53
Wyman,175560,71,94,0.76,42,72,0.58,67,144,0.47,159,443,0.36,146,294,0.50
Duffy,187978,25,28,0.89,15,26,0.58,37,96,0.39,79,199,0.40,26,69,0.38
Glass,180765,1,2,0.50,1,2,0.50,0,2,0.00,0,2,0.00,0,2,0.00
Matthews,186270,9,10,0.90,7,9,0.78,20,34,0.59,23,60,0.38,10,30,0.33
Mitchell,169937,5,6,0.83,89,153,0.58,58,109,0.53,39,114,0.34,10,29,0.34
Snider,179966,30,44,0.68,14,25,0.56,16,45,0.36,47,130,0.36,69,128,0.54
Wray,191485,0,0,0.00,1,1,1.00,0,0,0.00,0,1,0.00,0,0,0.00
Katz,179727,0,0,0.00,3,3,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Foss,184105,2,5,0.40,100,174,0.57,2,8,0.25,0,1,0.00,7,10,0.70
Keene,200146,0,0,0.00,7,9,0.78,1,2,0.50,1,3,0.33,0,1,0.00
Blakely,186743,1,1,1.00,2,5,0.40,0,8,0.00,9,23,0.39,2,3,0.67
Beckham,181595,4,5,0.80,78,149,0.52,75,149,0.50,139,374,0.37,7,24,0.29
Lowery,176175,21,27,0.78,200,367,0.54,30,90,0.33,48,120,0.40,74,161,0.46
Fleming,177906,3,4,0.75,158,304,0.52,20,45,0.44,18,43,0.42,20,36,0.56
Isales,183253,33,43,0.77,21,36,0.58,28,71,0.39,66,177,0.37,14,39,0.36
Bowie,181464,63,94,0.67,21,39,0.54,130,296,0.44,11,27,0.41,237,475,0.50
Chang,189167,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Lester,180414,2,2,1.00,4,8,0.50,7,16,0.44,11,30,0.37,8,15,0.53
West,187070,10,13,0.77,22,43,0.51,18,50,0.36,26,90,0.29,25,45,0.56
Keeney,175390,1,1,1.00,1,2,0.50,1,1,1.00,3,4,0.75,1,1,1.00
Lopez,179616,15,23,0.65,7,18,0.39,14,35,0.40,29,70,0.41,18,41,0.44
Bartley,190830,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Clinton,188303,2,3,0.67,98,157,0.62,4,13,0.31,3,9,0.33,3,10,0.30
Meng,185274,5,7,0.71,14,27,0.52,12,24,0.50,31,93,0.33,4,10,0.40
Hearn,171284,0,0,0.00,169,292,0.58,7,13,0.54,3,4,0.75,1,9,0.11
Griffin,178895,0,0,0.00,125,224,0.56,20,50,0.40,9,24,0.38,4,11,0.36
Collins,183642,37,53,0.70,33,70,0.47,46,117,0.39,96,263,0.37,30,71,0.42
Farmer,176353,75,118,0.64,14,25,0.56,86,208,0.41,73,206,0.35,394,766,0.51
Costa,177871,9,17,0.53,123,221,0.56,6,14,0.43,1,3,0.33,37,73,0.51
Stinson,184124,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Hawkins,179423,15,30,0.50,32,62,0.52,27,69,0.39,75,202,0.37,49,104,0.47
Conley,177123,25,31,0.81,3,10,0.30,13,47,0.28,18,57,0.32,79,156,0.51
Brubaker,190329,15,19,0.79,4,9,0.44,14,34,0.41,20,50,0.40,25,45,0.56
Day,186478,0,0,0.00,4,7,0.57,1,1,1.00,0,0,0.00,0,0,0.00
Martinez,185942,0,0,0.00,2,2,1.00,1,2,0.50,0,3,0.00,1,3,0.33
Wagoner,188496,0,0,0.00,0,3,0.00,0,1,0.00,1,4,0.25,0,0,0.00
Harden,185347,0,0,0.00,0,0,0.00,2,3,0.67,0,0,0.00,0,0,0.00
Heaton,187811,10,14,0.71,26,62,0.42,28,74,0.38,45,157,0.29,10,25,0.40
Jeffrey,176843,1,2,0.50,79,206,0.38,7,16,0.44,1,6,0.17,8,14,0.57
Satterfield,183912,1,2,0.50,117,212,0.55,11,23,0.48,5,12,0.42,5,8,0.62
Johns,181801,17,25,0.68,35,69,0.51,43,112,0.38,64,205,0.31,56,116,0.48
Parker,181217,38,52,0.73,22,52,0.42,47,128,0.37,43,156,0.28,86,186,0.46
Flaherty,189371,0,0,0.00,2,3,0.67,5,8,0.62,4,13,0.31,0,3,0.00
Rasmussen,189596,18,24,0.75,13,25,0.52,18,58,0.31,15,64,0.23,21,41,0.51
Bivens,176319,1,1,1.00,4,9,0.44,14,32,0.44,17,51,0.33,3,17,0.18
Robertson,185045,3,5,0.60,89,175,0.51,6,17,0.35,2,10,0.20,14,31,0.45
McGowan,179271,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Langston,183872,2,2,1.00,1,2,0.50,4,6,0.67,5,17,0.29,3,4,0.75
Maclin,178963,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Oviedo,186411,21,28,0.75,41,86,0.48,49,113,0.43,47,151,0.31,60,102,0.59
Stover,185550,4,6,0.67,106,221,0.48,34,81,0.42,31,73,0.42,25,52,0.48
Zhao,197042,2,2,1.00,62,104,0.60,8,16,0.50,2,5,0.40,3,9,0.33
Cope,177717,31,41,0.76,16,32,0.50,29,64,0.45,105,288,0.36,34,77,0.44
Young,176231,31,41,0.76,23,47,0.49,35,100,0.35,110,321,0.34,77,160,0.48
Aldrich,190955,3,4,0.75,188,271,0.69,14,27,0.52,2,7,0.29,5,14,0.36
Redman,183835,1,1,1.00,36,70,0.51,7,12,0.58,2,9,0.22,3,4,0.75
Pease,191417,2,3,0.67,19,34,0.56,26,52,0.50,37,89,0.42,6,16,0.38
Baum,175061,10,17,0.59,5,11,0.45,13,33,0.39,7,21,0.33,34,77,0.44
Butao,196850,20,26,0.77,14,19,0.74,12,40,0.30,19,70,0.27,14,22,0.64
Sweat,183302,1,3,0.33,19,40,0.47,4,7,0.57,4,7,0.57,12,19,0.63
Heaton,175280,0,0,0.00,4,11,0.36,2,3,0.67,2,18,0.11,0,1,0.00
Gregory,177495,0,0,0.00,0,0,0.00,0,0,0.00,3,4,0.75,0,0,0.00
Maddox,188672,0,0,0.00,0,0,0.00,0,0,0.00,1,3,0.33,0,0,0.00
Fontana,176985,0,2,0.00,134,252,0.53,31,63,0.49,33,98,0.34,7,17,0.41
Mantovani,189083,0,0,0.00,29,53,0.55,1,14,0.07,2,4,0.50,2,2,1.00
Forster,191303,1,1,1.00,44,69,0.64,2,7,0.29,1,10,0.10,2,4,0.50
Naruse,189661,23,31,0.74,17,28,0.61,38,99,0.38,51,163,0.31,48,110,0.44
Braxton,188751,10,11,0.91,6,11,0.55,11,34,0.32,16,44,0.36,12,37,0.32
Mills,189367,1,2,0.50,29,55,0.53,8,20,0.40,2,7,0.29,2,4,0.50
Agostini,183756,33,51,0.65,26,59,0.44,53,114,0.46,83,223,0.37,84,197,0.43
Gregory,178535,57,79,0.72,37,66,0.56,72,162,0.44,32,104,0.31,193,376,0.51
Reimer,173821,37,48,0.77,36,66,0.55,49,107,0.46,138,360,0.38,62,128,0.48
Fulton,182524,0,0,0.00,103,166,0.62,3,11,0.27,6,15,0.40,1,5,0.20
Evans,173288,4,6,0.67,150,265,0.57,3,14,0.21,5,10,0.50,22,57,0.39
Esposito,177530,0,0,0.00,1,1,1.00,0,1,0.00,0,0,0.00,0,0,0.00
Hollingsworth,176443,0,1,0.00,0,0,0.00,0,2,0.00,1,3,0.33,0,0,0.00
Lackey,183584,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00
Shackleford,171659,5,5,1.00,99,167,0.59,53,144,0.37,30,89,0.34,3,10,0.30
Stroud,185607,15,17,0.88,103,183,0.56,42,98,0.43,3,13,0.23,9,23,0.39
Cole,171844,41,55,0.75,87,153,0.57,93,186,0.50,11,29,0.38,108,259,0.42
Paxton,187529,13,26,0.50,10,24,0.42,16,40,0.40,10,41,0.24,8,15,0.53
Schuster,183275,5,7,0.71,9,16,0.56,11,29,0.38,6,24,0.25,18,27,0.67
Joseph,173589,1,2,0.50,225,359,0.63,27,65,0.42,10,19,0.53,6,13,0.46
Reid,191338,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Smith,176214,10,15,0.67,183,305,0.60,27,63,0.43,32,108,0.30,17,33,0.52
Swain,180225,8,13,0.62,5,11,0.45,22,36,0.61,10,38,0.26,14,21,0.67
McAndrews,187100,11,12,0.92,9,14,0.64,11,30,0.37,10,30,0.33,1,3,0.33
Garza,192080,0,0,0.00,12,21,0.57,0,0,0.00,0,0,0.00,0,2,0.00
Shipp,179844,0,0,0.00,98,162,0.60,2,9,0.22,1,2,0.50,1,2,0.50
Pellegrini,191281,0,0,0.00,0,0,0.00,0,2,0.00,0,0,0.00,0,0,0.00
Jordan,189577,0,0,0.00,3,3,1.00,0,1,0.00,0,0,0.00,0,0,0.00
Greene,179107,17,19,0.89,34,74,0.46,24,80,0.30,36,138,0.26,18,34,0.53
Tuck,186304,2,4,0.50,116,249,0.47,17,41,0.41,11,37,0.30,13,32,0.41
Stanford,177554,3,4,0.75,120,234,0.51,12,41,0.29,4,16,0.25,14,30,0.47
Louis,190008,20,24,0.83,26,55,0.47,51,114,0.45,65,217,0.30,13,39,0.33
Hunter,175583,81,115,0.70,19,36,0.53,77,203,0.38,60,192,0.31,279,593,0.47
Collier,187813,0,0,0.00,86,168,0.51,18,42,0.43,4,20,0.20,5,16,0.31
Brown,186431,10,11,0.91,10,19,0.53,16,38,0.42,25,70,0.36,6,15,0.40
Davidson,191771,3,4,0.75,24,61,0.39,8,34,0.24,6,50,0.12,5,15,0.33
Angeles,187031,5,9,0.56,1,7,0.14,6,17,0.35,14,44,0.32,14,28,0.50
Stanley,190281,0,1,0.00,0,0,0.00,0,1,0.00,1,3,0.33,0,0,0.00
Bentley,176627,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Bates,177386,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Charles,191597,0,0,0.00,0,0,0.00,0,1,0.00,0,2,0.00,0,0,0.00
Lindberg,173921,8,9,0.89,65,128,0.51,49,101,0.49,124,276,0.45,20,49,0.41
Griffin,180958,6,16,0.38,117,243,0.48,32,65,0.49,8,26,0.31,48,89,0.54
Parker,170124,0,1,0.00,337,497,0.68,13,27,0.48,9,23,0.39,1,7,0.14
York,189107,2,4,0.50,3,8,0.38,1,11,0.09,5,17,0.29,3,7,0.43
Montoya,176873,65,87,0.75,19,25,0.76,77,202,0.38,3,12,0.25,183,382,0.48
Gardner,193882,21,25,0.84,21,26,0.81,28,76,0.37,69,197,0.35,34,90,0.38
Kraus,183873,17,26,0.65,8,21,0.38,24,61,0.39,54,165,0.33,14,37,0.38
Isaacs,179591,2,3,0.67,3,12,0.25,0,0,0.00,0,2,0.00,1,2,0.50
Costa,186385,4,8,0.50,19,33,0.58,19,43,0.44,33,94,0.35,28,51,0.55
Huddleston,175326,4,4,1.00,52,93,0.56,40,77,0.52,55,143,0.38,6,13,0.46
Helms,185172,1,2,0.50,1,1,1.00,2,7,0.29,5,10,0.50,0,2,0.00
Walker,171535,28,39,0.72,51,92,0.55,35,86,0.41,136,371,0.37,98,199,0.49
Griffin,187544,1,1,1.00,225,367,0.61,15,23,0.65,0,1,0.00,1,6,0.17
Rainey,182218,0,1,0.00,128,204,0.63,2,5,0.40,0,0,0.00,4,9,0.44
Reaves,177967,33,44,0.75,84,125,0.67,51,139,0.37,78,242,0.32,11,30,0.37
Brett,175680,97,124,0.78,17,34,0.50,74,161,0.46,109,378,0.29,212,428,0.50
Curtis,181687,5,8,0.62,211,371,0.57,12,25,0.48,0,2,0.00,24,51,0.47
McAllister,185871,2,3,0.67,15,30,0.50,6,15,0.40,3,18,0.17,3,7,0.43
Carr,189709,9,10,0.90,7,12,0.58,8,14,0.57,7,33,0.21,5,6,0.83
Lowery,181663,31,35,0.89,31,44,0.70,25,71,0.35,33,112,0.29,14,27,0.52
Lyles,188708,1,3,0.33,0,1,0.00,1,3,0.33,3,8,0.38,0,1,0.00
Harrison,170662,14,16,0.88,53,98,0.54,39,100,0.39,174,380,0.46,6,16,0.38
Loveless,181503,2,2,1.00,262,384,0.68,21,49,0.43,0,1,0.00,2,6,0.33
Colson,174172,4,5,0.80,330,460,0.72,16,39,0.41,0,5,0.00,6,13,0.46
Monteiro,183738,44,58,0.76,18,40,0.45,38,68,0.56,97,280,0.35,29,56,0.52
Nolen,174417,61,75,0.81,4,8,0.50,29,75,0.39,70,194,0.36,131,246,0.53
Kirsch,191175,0,0,0.00,0,1,0.00,2,3,0.67,6,16,0.38,0,1,0.00
Talbert,185492,9,19,0.47,4,6,0.67,6,14,0.43,19,56,0.34,18,39,0.46
Parsons,181492,10,13,0.77,83,138,0.60,15,42,0.36,83,209,0.40,5,14,0.36
Taylor,189763,0,0,0.00,23,39,0.59,3,6,0.50,0,4,0.00,0,1,0.00
Petry,183920,2,5,0.40,162,255,0.64,12,23,0.52,8,15,0.53,7,12,0.58
Banda,181806,17,21,0.81,8,19,0.42,10,17,0.59,35,96,0.36,8,15,0.53
Braswell,190649,6,7,0.86,1,1,1.00,3,6,0.50,3,11,0.27,7,11,0.64
Tuck,185303,0,0,0.00,0,0,0.00,0,0,0.00,1,2,0.50,0,0,0.00
Owens,186872,53,61,0.87,42,72,0.58,32,87,0.37,111,315,0.35,32,73,0.44
Vance,182667,3,4,0.75,138,231,0.60,48,117,0.41,24,86,0.28,24,49,0.49
Sanford,175286,1,5,0.20,298,482,0.62,25,56,0.45,13,42,0.31,8,23,0.35
Keough,191500,23,31,0.74,50,98,0.51,50,129,0.39,62,206,0.30,23,58,0.40
Edwards,174459,26,34,0.76,15,25,0.60,25,69,0.36,76,245,0.31,25,65,0.38
Corrales,193058,3,3,1.00,50,92,0.54,4,8,0.50,3,10,0.30,2,6,0.33
Holmes,194866,8,10,0.80,19,40,0.47,11,28,0.39,49,123,0.40,7,11,0.64
Campbell,199298,12,16,0.75,7,7,1.00,13,22,0.59,30,69,0.43,6,9,0.67
Rowland,185863,0,0,0.00,86,129,0.67,21,44,0.48,6,23,0.26,3,4,0.75
Allen,177720,49,63,0.78,14,26,0.54,49,110,0.45,45,148,0.30,105,210,0.50
