Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Polk,196461,16,18,0.89,10,14,0.71,23,55,0.42,16,65,0.25,23,51,0.45
Pope,188321,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Westfall,186717,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Shaw,185364,6,8,0.75,19,37,0.51,6,12,0.50,14,39,0.36,11,25,0.44
Hickman,180744,1,1,1.00,43,90,0.48,22,67,0.33,37,86,0.43,5,16,0.31
Flowers,194446,0,1,0.00,0,0,0.00,0,0,0.00,1,1,1.00,1,1,1.00
Lord,207426,0,0,0.00,0,0,0.00,1,3,0.33,1,5,0.20,2,2,1.00
McCoy,196218,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Wilkins,181472,10,18,0.56,71,127,0.56,70,142,0.49,108,241,0.45,68,135,0.50
Howard,190655,9,17,0.53,225,367,0.61,6,24,0.25,1,3,0.33,55,119,0.46
Speer,181659,0,1,0.00,125,200,0.62,11,33,0.33,0,5,0.00,7,16,0.44
Diop,193546,49,76,0.64,26,64,0.41,80,198,0.40,6,18,0.33,137,266,0.52
Dutton,182705,54,71,0.76,28,51,0.55,43,128,0.34,45,128,0.35,110,256,0.43
Barrett,204562,1,1,1.00,5,15,0.33,0,0,0.00,0,0,0.00,2,6,0.33
Amar,195002,4,5,0.80,7,12,0.58,5,18,0.28,2,12,0.17,4,7,0.57
Sturm,189764,15,18,0.83,12,20,0.60,13,27,0.48,35,100,0.35,13,29,0.45
Michaels,184092,13,13,1.00,157,244,0.64,20,49,0.41,22,65,0.34,29,63,0.46
White,189738,1,2,0.50,3,3,1.00,1,2,0.50,0,5,0.00,4,6,0.67
Adams,189676,0,0,0.00,0,1,0.00,0,2,0.00,1,5,0.20,0,0,0.00
Harlan,188190,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Watson,176104,28,35,0.80,59,122,0.48,89,176,0.51,134,394,0.34,77,168,0.46
Munoz,186321,7,9,0.78,45,102,0.44,15,41,0.37,31,92,0.34,15,31,0.48
Snyder,179582,24,38,0.63,222,419,0.53,13,35,0.37,6,11,0.55,94,187,0.50
Dennis,184727,4,5,0.80,46,77,0.60,5,21,0.24,23,62,0.37,8,22,0.36
James,179525,41,66,0.62,14,23,0.61,36,108,0.33,33,98,0.34,195,399,0.49
Sherwood,183489,8,13,0.62,7,17,0.41,24,57,0.42,38,88,0.43,15,35,0.43
Schott,195802,1,1,1.00,9,24,0.38,2,12,0.17,9,33,0.27,5,8,0.62
Belcher,195707,0,0,0.00,1,8,0.12,1,4,0.25,0,2,0.00,0,0,0.00
Blake,194621,0,0,0.00,12,26,0.46,6,14,0.43,6,15,0.40,1,3,0.33
Adkins,192702,0,0,0.00,1,1,1.00,0,0,0.00,1,6,0.17,0,1,0.00
Shultz,190624,0,0,0.00,0,0,0.00,0,2,0.00,2,4,0.50,1,2,0.50
McKinley,188561,0,0,0.00,0,1,0.00,0,1,0.00,0,3,0.00,0,0,0.00
Fujihara,194836,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Caswell,182585,5,8,0.62,96,178,0.54,9,17,0.53,6,21,0.29,15,25,0.60
Finley,189887,2,3,0.67,20,39,0.51,11,33,0.33,17,50,0.34,4,10,0.40
Rose,185748,0,0,0.00,2,2,1.00,0,0,0.00,0,1,0.00,0,0,0.00
Duckworth,185245,19,27,0.70,67,129,0.52,68,143,0.48,73,231,0.32,57,119,0.48
Sousa,197698,7,11,0.64,128,216,0.59,16,30,0.53,7,21,0.33,19,51,0.37
Rozman,197802,4,6,0.67,233,388,0.60,13,32,0.41,9,26,0.35,14,29,0.48
Bunn,177356,85,122,0.70,50,80,0.62,87,197,0.44,107,293,0.37,238,486,0.49
Lacey,182511,21,28,0.75,33,59,0.56,81,183,0.44,2,13,0.15,37,86,0.43
Wagoner,186012,4,5,0.80,5,10,0.50,6,22,0.27,9,29,0.31,5,9,0.56
Hayes,183564,2,2,1.00,8,23,0.35,4,20,0.20,14,32,0.44,2,5,0.40
Humphreys,199506,0,0,0.00,6,16,0.38,1,2,0.50,3,13,0.23,0,1,0.00
Stowe,191272,22,38,0.58,12,15,0.80,22,60,0.37,19,41,0.46,71,153,0.46
Harris,189482,2,5,0.40,114,193,0.59,22,51,0.43,8,25,0.32,21,47,0.45
Olivo,174771,0,0,0.00,0,0,0.00,1,2,0.50,1,6,0.17,2,3,0.67
Rossi,191635,1,1,1.00,0,1,0.00,1,3,0.33,1,1,1.00,1,1,1.00
Mueller,192024,0,0,0.00,1,6,0.17,3,7,0.43,7,16,0.44,0,0,0.00
Akins,184329,16,23,0.70,45,92,0.49,40,92,0.43,52,167,0.31,52,103,0.50
Clinton,179252,4,9,0.44,70,123,0.57,6,25,0.24,4,14,0.29,24,50,0.48
Bynum,175915,5,7,0.71,138,278,0.50,14,51,0.27,29,60,0.48,17,39,0.44
Agosto,188203,28,36,0.78,27,42,0.64,39,73,0.53,55,193,0.28,20,47,0.43
Kelsey,182160,54,79,0.68,28,35,0.80,63,149,0.42,77,216,0.36,244,536,0.46
Kemp,182680,2,2,1.00,87,137,0.64,22,43,0.51,7,24,0.29,2,5,0.40
Cole,179214,37,56,0.66,24,40,0.60,35,88,0.40,61,196,0.31,92,183,0.50
Cope,185947,23,28,0.82,43,70,0.61,40,96,0.42,72,199,0.36,19,44,0.43
Kelly,185870,0,0,0.00,1,3,0.33,0,0,0.00,0,1,0.00,0,0,0.00
Pierre,194813,4,5,0.80,38,77,0.49,22,46,0.48,34,91,0.37,4,11,0.36
Gallardo,191277,1,1,1.00,62,101,0.61,21,37,0.57,14,51,0.27,0,4,0.00
Camacho,184969,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Gabriel,179443,10,16,0.62,39,85,0.46,66,148,0.45,118,327,0.36,20,47,0.43
Meier,182808,0,1,0.00,63,106,0.59,2,5,0.40,2,6,0.33,2,3,0.67
Bai,189154,0,2,0.00,232,412,0.56,30,59,0.51,9,38,0.24,8,20,0.40
Huddleston,182227,50,75,0.67,48,87,0.55,28,72,0.39,29,102,0.28,109,211,0.52
Matthews,175529,37,45,0.82,11,23,0.48,27,61,0.44,66,188,0.35,54,110,0.49
Richard,190662,10,14,0.71,59,92,0.64,69,129,0.53,83,283,0.29,9,30,0.30
Wood,187645,2,2,1.00,5,12,0.42,9,18,0.50,6,22,0.27,5,6,0.83
Karlsson,183152,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Gibbs,204290,0,1,0.00,35,62,0.56,13,28,0.46,4,11,0.36,5,16,0.31
Latham,181483,1,1,1.00,0,1,0.00,0,0,0.00,0,1,0.00,1,1,1.00
Mazur,178990,2,2,1.00,4,6,0.67,1,7,0.14,2,5,0.40,0,3,0.00
Bowser,195342,5,8,0.62,0,3,0.00,4,12,0.33,10,27,0.37,4,6,0.67
Taylor,179621,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
McNally,188759,0,0,0.00,1,3,0.33,0,1,0.00,0,0,0.00,0,1,0.00
Braun,174863,5,7,0.71,38,75,0.51,31,59,0.53,5,11,0.45,9,17,0.53
Brunson,195231,1,1,1.00,71,121,0.59,1,3,0.33,0,4,0.00,3,11,0.27
Latham,186275,1,1,1.00,242,461,0.52,7,17,0.41,2,13,0.15,9,15,0.60
Sanders,192089,9,11,0.82,24,46,0.52,39,78,0.50,32,92,0.35,11,30,0.37
Wynne,184732,116,158,0.73,20,54,0.37,92,227,0.41,101,258,0.39,392,811,0.48
Greco,180318,0,0,0.00,4,7,0.57,1,1,1.00,0,0,0.00,0,0,0.00
Hoffman,179990,8,13,0.62,12,21,0.57,18,49,0.37,43,129,0.33,10,22,0.45
Early,193956,2,2,1.00,72,113,0.64,12,24,0.50,2,10,0.20,7,24,0.29
Billings,187475,4,4,1.00,9,26,0.35,10,24,0.42,19,51,0.37,2,10,0.20
Petry,192668,8,10,0.80,34,55,0.62,28,74,0.38,29,88,0.33,11,30,0.37
Gable,192869,0,0,0.00,0,1,0.00,0,0,0.00,1,2,0.50,0,1,0.00
Little,192532,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Weaver,208690,4,6,0.67,48,75,0.64,12,37,0.32,23,74,0.31,10,24,0.42
Latham,194086,2,2,1.00,169,297,0.57,39,80,0.49,18,63,0.29,14,29,0.48
Sims,204402,2,4,0.50,193,336,0.57,9,16,0.56,5,22,0.23,8,19,0.42
Upchurch,184633,36,56,0.64,20,49,0.41,66,129,0.51,60,174,0.34,66,137,0.48
Rankin,188756,43,65,0.66,15,29,0.52,56,123,0.46,56,166,0.34,178,383,0.46
Putnam,193657,2,2,1.00,28,46,0.61,9,28,0.32,18,74,0.24,10,30,0.33
Grasso,188916,22,35,0.63,11,20,0.55,27,69,0.39,26,99,0.26,46,101,0.46
Cope,184076,0,3,0.00,118,224,0.53,12,21,0.57,13,37,0.35,10,25,0.40
McIntyre,182661,1,1,1.00,3,7,0.43,2,7,0.29,1,7,0.14,2,2,1.00
Stock,192848,1,1,1.00,11,26,0.42,1,4,0.25,1,4,0.25,2,7,0.29
Davidovi&cacute;,202562,0,2,0.00,3,6,0.50,2,8,0.25,10,38,0.26,7,10,0.70
Barney,180792,32,39,0.82,78,138,0.57,92,181,0.51,37,105,0.35,80,163,0.49
Kerr,190587,2,3,0.67,127,216,0.59,13,21,0.62,4,19,0.21,8,20,0.40
McKenzie,182415,1,2,0.50,301,479,0.63,6,9,0.67,0,0,0.00,13,31,0.42
Hill,190759,36,50,0.72,11,25,0.44,31,80,0.39,31,67,0.46,89,196,0.45
Johnson,183911,16,22,0.73,24,37,0.65,21,77,0.27,42,153,0.27,30,72,0.42
Ramos,199146,1,1,1.00,67,145,0.46,8,30,0.27,5,14,0.36,2,4,0.50
Wilson,193205,3,4,0.75,4,5,0.80,4,8,0.50,7,18,0.39,8,9,0.89
Morrison,185489,0,1,0.00,5,10,0.50,0,0,0.00,0,1,0.00,3,3,1.00
Martin,184686,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Berger,182632,2,3,0.67,15,28,0.54,14,32,0.44,14,43,0.33,6,12,0.50
Schneider,184804,71,120,0.59,28,46,0.61,55,187,0.29,61,170,0.36,281,595,0.47
Tobias,180524,86,140,0.61,19,39,0.49,93,222,0.42,37,102,0.36,331,700,0.47
Land,183519,5,7,0.71,116,225,0.52,12,32,0.38,3,15,0.20,19,37,0.51
Jackson,181561,0,0,0.00,60,122,0.49,0,2,0.00,0,0,0.00,6,15,0.40
Polakoff,204966,6,8,0.75,29,54,0.54,30,73,0.41,55,153,0.36,10,18,0.56
Walker,183595,17,23,0.74,28,60,0.47,68,167,0.41,1,10,0.10,56,120,0.47
Cochrane,184000,21,24,0.88,22,47,0.47,83,164,0.51,68,226,0.30,16,57,0.28
Gentry,182435,0,1,0.00,72,130,0.55,6,12,0.50,1,8,0.12,10,20,0.50
Brink,195531,1,1,1.00,6,20,0.30,0,0,0.00,0,0,0.00,2,5,0.40
Kenny,192786,5,7,0.71,3,12,0.25,7,17,0.41,25,87,0.29,5,12,0.42
Kristiansen,184644,1,2,0.50,1,1,1.00,1,7,0.14,3,7,0.43,11,29,0.38
Farmer,178672,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Love,197922,0,0,0.00,1,3,0.33,0,2,0.00,3,6,0.50,1,2,0.50
Murray,192566,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Ottonello,200366,15,20,0.75,35,50,0.70,26,58,0.45,45,100,0.45,27,65,0.42
Hannah,187276,7,10,0.70,176,338,0.52,15,32,0.47,6,17,0.35,23,56,0.41
Porter,183917,7,11,0.64,260,436,0.60,11,24,0.46,0,1,0.00,27,54,0.50
Hunter,181084,8,10,0.80,16,30,0.53,13,51,0.25,70,188,0.37,9,25,0.36
Benjamin,173940,95,143,0.66,12,20,0.60,67,179,0.37,72,157,0.46,378,706,0.54
Strickland,180072,53,65,0.82,21,34,0.62,43,121,0.36,2,6,0.33,61,114,0.54
Knepper,175131,3,4,0.75,72,126,0.57,6,11,0.55,3,18,0.17,11,17,0.65
Marin,206578,0,0,0.00,7,10,0.70,1,2,0.50,1,3,0.33,0,3,0.00
Simms,194671,1,1,1.00,9,18,0.50,1,2,0.50,0,0,0.00,1,1,1.00
Espinosa,181755,5,7,0.71,2,3,0.67,9,20,0.45,5,14,0.36,20,42,0.48
Giles,191147,0,0,0.00,0,3,0.00,0,1,0.00,0,3,0.00,0,0,0.00
Gregory,186808,0,0,0.00,15,28,0.54,6,10,0.60,3,10,0.30,0,0,0.00
Ziegler,179352,6,9,0.67,4,6,0.67,6,16,0.38,8,25,0.32,2,4,0.50
Saunders,197602,0,0,0.00,1,2,0.50,0,2,0.00,1,1,1.00,0,2,0.00
Livingston,191659,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Brant,185143,28,42,0.67,82,151,0.54,40,108,0.37,70,204,0.34,105,240,0.44
Eddy,185301,6,9,0.67,58,140,0.41,12,29,0.41,5,18,0.28,35,77,0.45
Petrovi&cacute;,197946,1,1,1.00,39,105,0.37,13,34,0.38,9,33,0.27,3,14,0.21
Craig,187068,34,51,0.67,25,50,0.50,65,175,0.37,102,291,0.35,74,184,0.40
Eason,182521,21,32,0.66,9,21,0.43,31,106,0.29,40,125,0.32,48,113,0.42
Payne,173692,6,7,0.86,14,27,0.52,4,15,0.27,40,99,0.40,2,9,0.22
Kaiser,183051,4,5,0.80,0,1,0.00,9,14,0.64,4,23,0.17,3,18,0.17
Rosa,182460,3,4,0.75,3,5,0.60,7,16,0.44,6,18,0.33,3,6,0.50
Kilpatrick,181068,1,2,0.50,101,187,0.54,33,79,0.42,12,30,0.40,7,16,0.44
MacKenzie,186996,1,1,1.00,4,6,0.67,3,14,0.21,9,27,0.33,2,11,0.18
Visser,202538,3,5,0.60,34,66,0.52,13,38,0.34,21,67,0.31,20,38,0.53
Wynne,196324,0,1,0.00,2,4,0.50,0,0,0.00,0,0,0.00,1,2,0.50
Ashford,193484,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Bivens,187365,29,37,0.78,38,73,0.52,58,123,0.47,131,377,0.35,28,60,0.47
Miller,177827,5,7,0.71,32,63,0.51,8,41,0.20,12,39,0.31,14,26,0.54
Byrd,182993,3,3,1.00,72,113,0.64,4,8,0.50,3,8,0.38,11,25,0.44
Ward,178593,12,22,0.55,54,101,0.53,54,116,0.47,106,254,0.42,64,132,0.48
Roby,173563,46,69,0.67,11,20,0.55,45,91,0.49,55,137,0.40,129,246,0.52
Ferri,176544,1,1,1.00,5,8,0.62,1,4,0.25,3,9,0.33,2,3,0.67
Connelly,191813,2,3,0.67,77,166,0.46,13,38,0.34,8,24,0.33,10,32,0.31
Harlow,188926,0,0,0.00,1,3,0.33,0,0,0.00,0,0,0.00,0,0,0.00
Currie,184174,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00
Cooper,196318,3,3,1.00,201,374,0.54,12,22,0.55,6,13,0.46,8,18,0.44
McCoy,186963,0,0,0.00,0,2,0.00,1,2,0.50,0,0,0.00,2,3,0.67
Locklear,192988,7,9,0.78,4,11,0.36,8,25,0.32,20,46,0.43,9,22,0.41
Hodson,194591,5,6,0.83,10,15,0.67,7,16,0.44,7,19,0.37,4,8,0.50
Fitzpatrick,185057,3,5,0.60,30,60,0.50,4,15,0.27,16,49,0.33,8,21,0.38
Rodriguez,182232,69,98,0.70,30,75,0.40,148,298,0.50,3,5,0.60,190,373,0.51
Acevedo,179565,10,11,0.91,121,213,0.57,31,75,0.41,37,125,0.30,11,29,0.38
Silinas,176831,14,17,0.82,162,274,0.59,61,110,0.55,67,159,0.42,36,79,0.46
Avalos,181620,5,5,1.00,13,24,0.54,16,43,0.37,26,83,0.31,5,14,0.36
Harden,183632,78,121,0.64,19,27,0.70,72,176,0.41,54,172,0.31,331,660,0.50
Ortiz,188209,7,12,0.58,16,33,0.48,33,71,0.46,59,189,0.31,12,28,0.43
Nieves,181523,10,12,0.83,12,24,0.50,11,30,0.37,22,59,0.37,8,25,0.32
Lewis,180611,2,2,1.00,154,244,0.63,32,82,0.39,8,24,0.33,8,13,0.62
Justice,192607,1,2,0.50,1,1,1.00,0,1,0.00,0,1,0.00,1,1,1.00
Stauffer,185283,2,2,1.00,4,10,0.40,1,1,1.00,1,4,0.25,1,2,0.50
Moyer,184951,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Ureno,191383,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Villalobos,185965,12,19,0.63,46,103,0.45,55,111,0.50,57,149,0.38,54,119,0.45
Ledesma,195821,65,86,0.76,261,456,0.57,176,339,0.52,32,103,0.31,105,257,0.41
Stanley,194039,2,2,1.00,209,330,0.63,22,47,0.47,11,26,0.42,6,11,0.55
Ledesma,180241,65,86,0.76,261,456,0.57,176,339,0.52,32,103,0.31,105,257,0.41
Escobar,183345,24,39,0.62,27,60,0.45,67,147,0.46,187,487,0.38,52,110,0.47
Ochoa,193237,5,9,0.56,137,248,0.55,21,57,0.37,13,31,0.42,29,55,0.53
Mondragon,190848,2,2,1.00,16,27,0.59,5,26,0.19,10,27,0.37,0,2,0.00
DeJesus,187056,0,2,0.00,2,2,1.00,3,7,0.43,5,15,0.33,8,18,0.44
Abney,181587,3,3,1.00,0,3,0.00,0,3,0.00,12,32,0.38,2,3,0.67
Amador,191360,22,30,0.73,10,17,0.59,36,67,0.54,38,88,0.43,55,120,0.46
Chacon,188777,2,3,0.67,3,7,0.43,5,15,0.33,9,27,0.33,3,13,0.23
Cook,200974,9,12,0.75,22,50,0.44,32,62,0.52,40,134,0.30,11,23,0.48
Pickens,184312,4,7,0.57,92,159,0.58,41,95,0.43,31,80,0.39,25,48,0.52
Hale,180969,5,6,0.83,245,379,0.65,9,33,0.27,3,20,0.15,12,34,0.35
Bailey,181350,52,75,0.69,35,54,0.65,64,132,0.48,91,275,0.33,72,156,0.46
Trapp,184183,40,61,0.66,13,19,0.68,28,84,0.33,35,120,0.29,59,133,0.44
Ferrando,177579,31,35,0.89,17,31,0.55,42,88,0.48,40,120,0.33,17,47,0.36
Dunbar,175294,7,11,0.64,47,96,0.49,38,82,0.46,66,186,0.35,17,47,0.36
Hibbard,190969,28,41,0.68,3,6,0.50,21,55,0.38,17,58,0.29,71,151,0.47
Vargas,188718,0,1,0.00,86,150,0.57,13,22,0.59,3,19,0.16,2,4,0.50
Diggs,186986,1,3,0.33,63,115,0.55,18,41,0.44,9,42,0.21,18,38,0.47
Steele,194689,7,7,1.00,3,4,0.75,3,11,0.27,3,10,0.30,1,3,0.33
Dozier,193161,1,1,1.00,7,11,0.64,0,6,0.00,5,12,0.42,1,3,0.33
Giordano,175484,15,28,0.54,54,107,0.50,58,128,0.45,54,154,0.35,66,114,0.58
Hare,180464,27,38,0.71,63,128,0.49,27,67,0.40,74,175,0.42,99,192,0.52
Avery,176659,0,1,0.00,277,462,0.60,8,19,0.42,0,1,0.00,2,7,0.29
Coyle,173735,40,55,0.73,40,66,0.61,48,115,0.42,65,203,0.32,45,99,0.45
Bergen,174924,43,61,0.70,27,42,0.64,61,122,0.50,48,149,0.32,119,240,0.50
Upchurch,191421,1,3,0.33,22,46,0.48,10,33,0.30,21,78,0.27,4,11,0.36
Good,190747,16,33,0.48,10,23,0.43,17,50,0.34,27,105,0.26,49,100,0.49
Skinner,189839,22,30,0.73,6,8,0.75,16,44,0.36,7,29,0.24,62,130,0.48
Morelli,185606,1,1,1.00,42,83,0.51,13,24,0.54,4,15,0.27,5,14,0.36
Goad,181534,2,2,1.00,32,65,0.49,0,3,0.00,0,3,0.00,6,15,0.40
Reimer,180739,1,1,1.00,0,0,0.00,1,1,1.00,0,1,0.00,0,0,0.00
Wyman,181134,0,0,0.00,6,7,0.86,1,2,0.50,1,1,1.00,0,0,0.00
Polk,192792,0,0,0.00,2,3,0.67,0,0,0.00,0,0,0.00,0,0,0.00
Leon,179615,0,0,0.00,1,3,0.33,0,0,0.00,2,6,0.33,0,0,0.00
Bongiorno,187844,19,29,0.66,29,50,0.58,18,65,0.28,22,77,0.29,68,165,0.41
Gentile,186132,0,0,0.00,105,187,0.56,10,25,0.40,5,18,0.28,4,8,0.50
Lane,193374,0,0,0.00,175,324,0.54,7,26,0.27,9,27,0.33,2,13,0.15
Ruff,187027,30,44,0.68,36,48,0.75,71,170,0.42,84,254,0.33,64,130,0.49
Walton,186428,71,112,0.63,13,30,0.43,75,185,0.41,58,173,0.34,283,573,0.49
Ruggiero,182677,4,5,0.80,108,208,0.52,13,41,0.32,11,20,0.55,14,38,0.37
York,180142,5,9,0.56,47,93,0.51,46,90,0.51,78,218,0.36,21,54,0.39
Veen,207386,0,0,0.00,0,0,0.00,1,3,0.33,3,5,0.60,0,1,0.00
Machado,205558,12,15,0.80,4,9,0.44,16,36,0.44,27,61,0.44,21,44,0.48
Ribeiro,200058,0,0,0.00,3,5,0.60,0,1,0.00,0,3,0.00,1,2,0.50
Nelson,186588,3,5,0.60,8,13,0.62,14,22,0.64,11,39,0.28,14,28,0.50
Prince,186105,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Burke,181468,15,21,0.71,56,130,0.43,61,137,0.45,153,365,0.42,23,43,0.53
Lindberg,199626,4,10,0.40,148,255,0.58,14,27,0.52,8,22,0.36,32,73,0.44
Cornejo,187808,1,1,1.00,109,184,0.59,0,1,0.00,1,4,0.25,3,3,1.00
Power,187874,60,92,0.65,40,67,0.60,49,134,0.37,43,143,0.30,129,241,0.54
Kraus,183895,89,133,0.67,27,49,0.55,98,259,0.38,93,258,0.36,401,793,0.51
Webster,191759,0,2,0.00,37,69,0.54,8,31,0.26,20,72,0.28,6,13,0.46
Frazier,188183,0,0,0.00,16,35,0.46,0,1,0.00,0,0,0.00,1,2,0.50
Hagen,188157,0,0,0.00,0,0,0.00,0,2,0.00,0,0,0.00,0,1,0.00
Lackey,184208,9,16,0.56,14,25,0.56,27,64,0.42,32,87,0.37,30,66,0.45
Johnstone,179895,16,24,0.67,4,8,0.50,14,47,0.30,8,39,0.21,58,125,0.46
Lockwood,194056,0,0,0.00,0,1,0.00,0,1,0.00,0,0,0.00,0,1,0.00
Camarena,189060,0,0,0.00,1,2,0.50,1,1,1.00,0,0,0.00,0,0,0.00
Dolf,186164,18,24,0.75,58,95,0.61,43,85,0.51,57,147,0.39,25,59,0.42
Kara,193706,3,4,0.75,134,220,0.61,31,64,0.48,7,30,0.23,10,24,0.42
Stearns,178029,3,9,0.33,159,262,0.61,18,35,0.51,23,39,0.59,18,43,0.42
Costantini,191933,34,44,0.77,36,70,0.51,42,110,0.38,51,133,0.38,86,174,0.49
Sprague,177128,105,144,0.73,17,29,0.59,63,139,0.45,59,167,0.35,294,530,0.55
Lugo,183216,1,2,0.50,1,2,0.50,0,3,0.00,4,9,0.44,0,0,0.00
McClain,179040,34,49,0.69,12,16,0.75,36,85,0.42,50,119,0.42,87,178,0.49
Bauer,175676,0,0,0.00,96,171,0.56,11,27,0.41,5,12,0.42,5,15,0.33
Kaye,202330,0,0,0.00,6,10,0.60,0,1,0.00,1,9,0.11,0,0,0.00
Russo,184332,1,1,1.00,101,167,0.60,7,10,0.70,9,23,0.39,9,12,0.75
Colonna,184120,42,50,0.84,24,35,0.69,44,84,0.52,35,101,0.35,53,100,0.53
Logan,184779,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Bloom,193303,1,1,1.00,2,5,0.40,0,1,0.00,2,6,0.33,1,2,0.50
Ventura,196475,1,2,0.50,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00
Behrens,194359,0,0,0.00,3,6,0.50,2,2,1.00,0,0,0.00,0,0,0.00
Burns,175643,9,10,0.90,84,140,0.60,27,63,0.43,149,311,0.48,14,26,0.54
Christy,183800,3,3,1.00,190,309,0.61,32,68,0.47,38,99,0.38,9,14,0.64
Brennan,174988,1,1,1.00,150,219,0.68,8,23,0.35,6,23,0.26,4,11,0.36
Shepherd,177431,22,29,0.76,27,47,0.57,47,92,0.51,77,228,0.34,22,50,0.44
Urban,180342,67,87,0.77,20,29,0.69,82,165,0.50,33,91,0.36,196,433,0.45
Caldwell,181545,0,0,0.00,4,6,0.67,0,0,0.00,0,0,0.00,0,0,0.00
Palmieri,181494,15,20,0.75,11,20,0.55,29,53,0.55,30,83,0.36,21,48,0.44
Garner,179695,2,2,1.00,108,172,0.63,1,5,0.20,3,9,0.33,11,22,0.50
Krueger,176785,6,8,0.75,18,34,0.53,12,24,0.50,30,82,0.37,31,52,0.60
Braun,190871,1,1,1.00,5,9,0.56,0,0,0.00,0,0,0.00,0,0,0.00
Zeller,190315,0,1,0.00,2,2,1.00,0,0,0.00,0,3,0.00,4,4,1.00
James,181627,2,2,1.00,7,10,0.70,5,10,0.50,0,4,0.00,2,4,0.50
Carrick,193464,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Cody,179309,9,11,0.82,19,40,0.47,14,46,0.30,60,158,0.38,19,39,0.49
Myrick,184220,9,13,0.69,74,157,0.47,14,50,0.28,19,54,0.35,37,78,0.47
Butcher,195156,1,3,0.33,72,132,0.55,12,18,0.67,2,5,0.40,9,15,0.60
Loera,189005,9,13,0.69,61,108,0.56,23,53,0.43,21,54,0.39,20,43,0.47
Aiello,189628,24,37,0.65,12,21,0.57,23,79,0.29,22,104,0.21,77,150,0.51
Wilkins,187128,0,0,0.00,0,0,0.00,1,2,0.50,0,1,0.00,2,5,0.40
Roper,193815,5,6,0.83,25,53,0.47,21,46,0.46,19,56,0.34,7,15,0.47
Grimes,193262,4,7,0.57,57,101,0.56,27,63,0.43,19,60,0.32,4,19,0.21
Pearson,191490,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Jones,196308,22,32,0.69,19,44,0.43,50,109,0.46,45,158,0.28,67,157,0.43
Wilson,186803,2,2,1.00,2,2,1.00,4,6,0.67,2,13,0.15,2,6,0.33
Baxter,189422,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Rush,186070,0,0,0.00,2,4,0.50,0,1,0.00,0,0,0.00,0,0,0.00
Shull,191267,8,15,0.53,80,155,0.52,58,137,0.42,92,253,0.36,51,103,0.50
Bagley,184715,5,11,0.45,215,364,0.59,19,65,0.29,25,63,0.40,30,61,0.49
Mallory,177233,1,1,1.00,250,403,0.62,3,6,0.50,0,2,0.00,3,10,0.30
Read,186129,39,58,0.67,24,47,0.51,56,108,0.52,58,182,0.32,91,203,0.45
Hill,190047,22,31,0.71,18,35,0.51,40,81,0.49,48,194,0.25,61,121,0.50
Rhoads,181712,0,0,0.00,38,65,0.58,5,11,0.45,3,3,1.00,5,10,0.50
Daniel,193557,0,1,0.00,40,80,0.50,3,11,0.27,4,8,0.50,2,6,0.33
Moretti,193422,4,4,1.00,19,39,0.49,3,11,0.27,0,0,0.00,2,6,0.33
Brandenburg,189511,0,2,0.00,5,17,0.29,15,32,0.47,20,75,0.27,5,13,0.38
O`Neill,187876,5,6,0.83,13,20,0.65,0,10,0.00,9,23,0.39,3,10,0.30
Sturgeon,183496,4,7,0.57,9,21,0.43,19,41,0.46,33,89,0.37,11,21,0.52
Ball,181102,71,101,0.70,85,176,0.48,174,413,0.42,190,612,0.31,158,356,0.44
