Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
McGee,206873,0,0,0.00,42,76,0.55,11,16,0.69,3,8,0.38,0,5,0.00
Garvin,208096,1,1,1.00,25,52,0.48,20,46,0.43,0,1,0.00,1,5,0.20
Mahoney,194788,19,30,0.63,4,10,0.40,16,49,0.33,15,50,0.30,85,179,0.47
Lee,201358,0,1,0.00,3,7,0.43,3,5,0.60,2,4,0.50,0,0,0.00
Cable,194925,1,1,1.00,0,1,0.00,2,2,1.00,1,2,0.50,1,3,0.33
Scales,198939,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Nash,200401,12,17,0.71,16,31,0.52,18,46,0.39,23,65,0.35,54,105,0.51
Jacobson,203271,1,1,1.00,93,191,0.49,7,11,0.64,5,14,0.36,3,15,0.20
McGowen,206734,1,3,0.33,111,222,0.50,31,60,0.52,12,40,0.30,7,13,0.54
Brennan,204209,13,19,0.68,8,11,0.73,19,47,0.40,20,63,0.32,27,57,0.47
Hall,194795,24,34,0.71,9,20,0.45,21,48,0.44,26,70,0.37,73,150,0.49
Spahn,209241,0,0,0.00,0,3,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Copeland,187677,44,57,0.77,26,46,0.57,51,111,0.46,83,228,0.36,59,112,0.53
Vann,191821,37,55,0.67,9,29,0.31,34,86,0.40,24,76,0.32,122,254,0.48
Fairbanks,202228,1,2,0.50,5,10,0.50,0,1,0.00,1,2,0.50,3,4,0.75
Gonzales,208867,1,1,1.00,4,7,0.57,6,9,0.67,3,10,0.30,1,1,1.00
Friend,192693,0,0,0.00,1,2,0.50,0,0,0.00,0,1,0.00,0,0,0.00
Thurston,194166,11,15,0.73,65,111,0.59,43,86,0.50,48,136,0.35,25,48,0.52
Howland,197607,2,6,0.33,187,315,0.59,10,43,0.23,11,27,0.41,19,34,0.56
Stapleton,198851,0,0,0.00,30,54,0.56,3,9,0.33,5,14,0.36,3,6,0.50
Carollo,206187,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Lackey,206161,4,6,0.67,7,15,0.47,6,20,0.30,10,28,0.36,5,10,0.50
Reed,206803,1,1,1.00,29,48,0.60,4,21,0.19,1,7,0.14,1,3,0.33
Isom,201656,3,3,1.00,130,254,0.51,9,17,0.53,11,27,0.41,10,24,0.42
Kearns,206681,5,9,0.56,8,11,0.73,7,26,0.27,18,43,0.42,5,19,0.26
Costello,195794,51,102,0.50,8,20,0.40,69,173,0.40,34,101,0.34,289,639,0.45
Hoffmann,206820,3,5,0.60,77,175,0.44,11,35,0.31,7,17,0.41,9,18,0.50
Tanner,195406,23,32,0.72,30,58,0.52,51,103,0.50,127,314,0.40,43,92,0.47
Schuster,191965,2,2,1.00,13,29,0.45,1,6,0.17,1,3,0.33,8,22,0.36
Sprague,192688,5,6,0.83,1,7,0.14,12,39,0.31,1,2,0.50,5,16,0.31
Chukwu,210562,5,7,0.71,36,76,0.47,20,54,0.37,49,140,0.35,8,16,0.50
Morrison,189539,0,2,0.00,62,107,0.58,4,14,0.29,15,35,0.43,6,15,0.40
Nero,214102,1,1,1.00,23,47,0.49,13,39,0.33,14,56,0.25,3,5,0.60
Lombardo,204959,4,5,0.80,7,17,0.41,11,35,0.31,7,37,0.19,7,16,0.44
Robinette,195928,1,1,1.00,1,4,0.25,1,5,0.20,3,7,0.43,2,2,1.00
Motley,187968,0,0,0.00,1,3,0.33,0,2,0.00,1,2,0.50,0,2,0.00
Fabbro,193911,13,20,0.65,73,136,0.54,47,123,0.38,69,197,0.35,59,121,0.49
Smith,207474,4,4,1.00,71,125,0.57,30,83,0.36,58,154,0.38,9,24,0.38
Walker,192667,0,0,0.00,233,390,0.60,7,11,0.64,1,1,1.00,3,8,0.38
Fox,203395,18,24,0.75,18,28,0.64,30,64,0.47,29,75,0.39,18,37,0.49
Mull,195810,62,96,0.65,18,38,0.47,70,175,0.40,43,119,0.36,275,585,0.47
Caldwell,189675,25,42,0.60,29,50,0.58,45,88,0.51,41,125,0.33,75,159,0.47
Cousins,196924,0,0,0.00,2,3,0.67,3,10,0.30,0,5,0.00,0,1,0.00
Clark,202815,3,4,0.75,2,3,0.67,4,14,0.29,2,11,0.18,3,8,0.38
Mellor,203474,1,2,0.50,63,99,0.64,3,8,0.38,2,4,0.50,4,12,0.33
Valdez,203818,0,0,0.00,8,13,0.62,3,7,0.43,7,19,0.37,0,0,0.00
Kasper,204129,0,0,0.00,0,1,0.00,1,1,1.00,0,0,0.00,0,2,0.00
Anderson,204071,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Griggs,207835,0,1,0.00,7,8,0.88,10,20,0.50,9,41,0.22,2,3,0.67
Denson,194073,3,3,1.00,67,126,0.53,10,20,0.50,7,23,0.30,2,9,0.22
Moraes,219962,0,0,0.00,5,10,0.50,1,2,0.50,1,3,0.33,0,1,0.00
Bellini,201638,26,42,0.62,17,27,0.63,42,92,0.46,71,214,0.33,61,139,0.44
Hui,214850,18,23,0.78,16,33,0.48,37,88,0.42,50,166,0.30,19,43,0.44
Holman,201026,69,96,0.72,18,33,0.55,89,186,0.48,103,289,0.36,222,467,0.48
Enanga,212794,0,1,0.00,174,301,0.58,1,11,0.09,1,2,0.50,4,7,0.57
Schulze,204017,1,1,1.00,4,8,0.50,3,9,0.33,1,8,0.12,4,9,0.44
Bryant,197486,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Noble,209249,4,6,0.67,3,6,0.50,4,16,0.25,6,22,0.27,2,8,0.25
Coleman,193492,15,18,0.83,44,86,0.51,29,84,0.35,41,114,0.36,23,55,0.42
McKay,190583,3,6,0.50,150,280,0.54,12,27,0.44,15,52,0.29,13,25,0.52
Payne,205193,0,0,0.00,10,16,0.62,0,0,0.00,1,2,0.50,0,0,0.00
Hamilton,207838,3,4,0.75,6,14,0.43,6,12,0.50,11,31,0.35,6,9,0.67
Burton,206015,0,0,0.00,10,24,0.42,5,15,0.33,4,15,0.27,5,9,0.56
Kennedy,201863,8,8,1.00,20,40,0.50,10,21,0.48,19,42,0.45,6,18,0.33
DuPont,201045,22,32,0.69,17,30,0.57,31,74,0.42,58,173,0.34,22,60,0.37
Hatton,208486,8,9,0.89,7,8,0.88,7,11,0.64,5,17,0.29,9,20,0.45
McLean,190559,23,31,0.74,61,106,0.58,69,140,0.49,11,30,0.37,53,114,0.46
Dowdy,200594,2,4,0.50,169,286,0.59,31,50,0.62,10,18,0.56,6,16,0.38
Howell,204075,38,43,0.88,24,34,0.71,61,137,0.45,37,99,0.37,58,146,0.40
Bain,191113,78,113,0.69,19,48,0.40,71,142,0.50,162,380,0.43,234,403,0.58
Monroe,199046,0,0,0.00,36,90,0.40,11,29,0.38,9,22,0.41,4,7,0.57
Post,188184,15,21,0.71,160,282,0.57,12,29,0.41,1,3,0.33,62,137,0.45
Bradley,192348,1,1,1.00,0,0,0.00,1,3,0.33,1,5,0.20,0,0,0.00
Hunt,199684,0,0,0.00,2,4,0.50,1,2,0.50,0,0,0.00,0,1,0.00
Mason,195762,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Rosa,207118,1,1,1.00,0,0,0.00,1,4,0.25,2,3,0.67,1,2,0.50
Barbieri,188182,4,5,0.80,54,100,0.54,51,127,0.40,70,225,0.31,7,24,0.29
Hemphill,198716,3,9,0.33,187,334,0.56,13,31,0.42,10,36,0.28,24,50,0.48
Trimble,192421,6,8,0.75,172,342,0.50,19,42,0.45,5,31,0.16,21,45,0.47
Venable,188814,28,38,0.74,19,36,0.53,39,88,0.44,62,181,0.34,79,168,0.47
Thornton,189341,49,67,0.73,20,42,0.48,51,116,0.44,90,245,0.37,102,198,0.52
Copeland,195728,1,2,0.50,59,116,0.51,9,29,0.31,5,10,0.50,5,9,0.56
Holly,203470,11,13,0.85,8,12,0.67,17,31,0.55,20,55,0.36,12,25,0.48
Gandy,200250,1,2,0.50,9,22,0.41,15,38,0.39,20,53,0.38,3,11,0.27
Hood,200643,0,0,0.00,6,14,0.43,2,6,0.33,1,2,0.50,0,0,0.00
Harper,194492,49,76,0.64,16,33,0.48,39,118,0.33,49,141,0.35,140,323,0.43
Russell,203645,0,0,0.00,2,2,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Fox,205693,0,0,0.00,0,0,0.00,0,0,0.00,0,2,0.00,0,0,0.00
Zhang,213774,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Oakley,203137,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00
Terry,209832,3,3,1.00,5,8,0.62,4,5,0.80,6,16,0.38,0,2,0.00
Dewey,195719,5,8,0.62,206,359,0.57,36,84,0.43,11,38,0.29,16,37,0.43
Savage,193848,2,2,1.00,223,367,0.61,4,9,0.44,0,3,0.00,5,14,0.36
McCarty,200033,17,18,0.94,27,69,0.39,52,97,0.54,69,185,0.37,14,21,0.67
Carr,197112,23,31,0.74,4,7,0.57,18,48,0.38,8,33,0.24,93,178,0.52
Harlan,206158,0,0,0.00,9,19,0.47,1,1,1.00,2,4,0.50,0,1,0.00
Fredrick,202271,9,11,0.82,2,7,0.29,6,16,0.38,9,34,0.26,6,10,0.60
Oliver,202730,0,1,0.00,52,86,0.60,7,16,0.44,1,5,0.20,5,10,0.50
Upchurch,202879,13,17,0.76,22,41,0.54,17,34,0.50,25,56,0.45,9,28,0.32
Shea,190616,57,84,0.68,23,40,0.57,62,131,0.47,98,275,0.36,107,246,0.43
Beckenbauer,188913,26,53,0.49,14,26,0.54,67,141,0.48,66,161,0.41,134,273,0.49
Jamison,192845,0,0,0.00,20,31,0.65,0,0,0.00,0,2,0.00,1,2,0.50
Matthews,197078,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Fultz,205869,0,0,0.00,0,0,0.00,0,1,0.00,1,3,0.33,0,0,0.00
Mason,196359,14,17,0.82,44,85,0.52,55,114,0.48,130,299,0.43,19,43,0.44
Doyle,197931,6,12,0.50,125,228,0.55,25,43,0.58,11,42,0.26,42,85,0.49
Nagi,213762,1,2,0.50,184,325,0.57,10,21,0.48,4,25,0.16,9,17,0.53
Stone,204189,32,44,0.73,33,56,0.59,59,127,0.46,52,168,0.31,84,197,0.43
Hodson,201106,50,73,0.68,11,22,0.50,30,124,0.24,48,123,0.39,197,411,0.48
Voss,210095,0,0,0.00,1,2,0.50,1,3,0.33,4,15,0.27,1,3,0.33
Daigle,201268,7,8,0.88,12,20,0.60,15,35,0.43,21,79,0.27,11,23,0.48
Fox,217338,0,0,0.00,66,131,0.50,22,46,0.48,5,24,0.21,6,19,0.32
Root,207705,12,17,0.71,24,50,0.48,19,64,0.30,43,147,0.29,18,33,0.55
Fonseca,192396,0,0,0.00,11,23,0.48,0,1,0.00,3,3,1.00,3,3,1.00
Carr,198605,0,0,0.00,10,20,0.50,0,0,0.00,1,1,1.00,0,1,0.00
Barr,192323,0,0,0.00,0,0,0.00,0,0,0.00,1,2,0.50,0,0,0.00
Shook,196259,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Newton,204365,1,6,0.17,6,16,0.38,12,33,0.36,13,31,0.42,14,27,0.52
Atkinson,194649,17,22,0.77,49,107,0.46,24,62,0.39,73,172,0.42,54,123,0.44
Church,202240,0,1,0.00,206,346,0.60,15,42,0.36,12,25,0.48,7,19,0.37
Valle,193148,36,48,0.75,16,30,0.53,50,122,0.41,61,174,0.35,117,249,0.47
Brink,199465,20,28,0.71,45,80,0.56,19,61,0.31,15,29,0.52,73,167,0.44
Barksdale,197825,0,0,0.00,2,3,0.67,0,0,0.00,1,2,0.50,0,0,0.00
McCain,202399,12,15,0.80,6,10,0.60,16,41,0.39,23,68,0.34,10,25,0.40
Harlow,194278,0,0,0.00,12,25,0.48,0,1,0.00,3,3,1.00,0,1,0.00
Hudgins,203272,25,38,0.66,26,60,0.43,31,76,0.41,88,285,0.31,24,52,0.46
Parker,198147,3,4,0.75,139,243,0.57,28,59,0.47,15,36,0.42,25,55,0.45
Scanlon,199588,0,0,0.00,47,87,0.54,6,11,0.55,3,4,0.75,0,1,0.00
Holcomb,193716,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
White,206597,0,0,0.00,2,2,1.00,0,0,0.00,1,1,1.00,0,0,0.00
Boyer,195412,6,10,0.60,97,204,0.48,53,132,0.40,51,184,0.28,22,63,0.35
Richards,202367,2,2,1.00,93,174,0.53,9,24,0.38,1,14,0.07,14,27,0.52
Rider,202509,5,7,0.71,157,289,0.54,6,16,0.38,10,22,0.45,25,48,0.52
Aguilera,209236,28,39,0.72,18,32,0.56,26,67,0.39,28,110,0.25,39,94,0.41
Gallagher,195593,58,80,0.72,8,25,0.32,43,125,0.34,43,129,0.33,163,335,0.49
Chandler,192737,0,0,0.00,13,35,0.37,9,27,0.33,18,45,0.40,1,4,0.25
Schulz,198012,5,8,0.62,2,7,0.29,3,17,0.18,15,29,0.52,10,28,0.36
McCoy,206580,1,3,0.33,61,112,0.54,21,56,0.38,27,91,0.30,7,18,0.39
Jin,208866,11,16,0.69,9,18,0.50,24,53,0.45,21,65,0.32,18,37,0.49
Bernard,196578,0,1,0.00,1,9,0.11,1,1,1.00,0,0,0.00,2,6,0.33
Rhodes,200525,0,0,0.00,1,1,1.00,0,1,0.00,0,1,0.00,0,1,0.00
Marques,219994,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Stuckey,199161,6,9,0.67,45,107,0.42,67,155,0.43,113,312,0.36,5,19,0.26
Harrington,197948,8,9,0.89,89,179,0.50,5,13,0.38,0,0,0.00,48,96,0.50
Bryan,197494,1,3,0.33,61,138,0.44,0,0,0.00,0,3,0.00,5,10,0.50
Woods,199065,35,53,0.66,30,53,0.57,42,117,0.36,104,263,0.40,108,224,0.48
McCarty,193099,103,142,0.73,24,37,0.65,105,237,0.44,80,200,0.40,342,722,0.47
Quinones,214662,1,2,0.50,62,128,0.48,4,9,0.44,1,6,0.17,6,9,0.67
Faulkner,198915,9,13,0.69,11,16,0.69,21,52,0.40,0,1,0.00,50,106,0.47
Dunne,199110,9,12,0.75,27,61,0.44,23,57,0.40,36,106,0.34,17,38,0.45
Cunningham,193345,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00
Neeley,197547,3,5,0.60,2,4,0.50,7,11,0.64,3,10,0.30,5,16,0.31
Hopson,198340,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Wicker,197868,0,0,0.00,3,9,0.33,0,0,0.00,1,3,0.33,1,2,0.50
Seeley,198745,8,9,0.89,29,59,0.49,49,105,0.47,4,11,0.36,7,17,0.41
Esposito,201146,4,6,0.67,172,315,0.55,39,89,0.44,20,59,0.34,20,45,0.44
Jeffrey,195845,16,24,0.67,46,80,0.57,7,16,0.44,2,4,0.50,67,117,0.57
Smith,189792,39,46,0.85,22,41,0.54,81,161,0.50,3,9,0.33,23,39,0.59
Bryant,187717,40,49,0.82,6,14,0.43,36,92,0.39,1,6,0.17,100,176,0.57
Spears,203847,16,23,0.70,10,18,0.56,14,35,0.40,42,126,0.33,9,21,0.43
Evans,197379,2,2,1.00,13,25,0.52,14,40,0.35,2,3,0.67,3,10,0.30
Zeller,203872,16,19,0.84,170,324,0.52,25,50,0.50,9,28,0.32,46,97,0.47
Huston,204508,4,8,0.50,14,25,0.56,0,6,0.00,1,1,1.00,10,17,0.59
Gallo,201799,30,48,0.62,32,61,0.52,119,256,0.46,12,43,0.28,90,183,0.49
Ryan,203787,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00
Albertson,195004,13,14,0.93,49,92,0.53,64,142,0.45,77,194,0.40,49,102,0.48
Mullen,205719,0,2,0.00,28,75,0.37,8,20,0.40,5,18,0.28,9,22,0.41
Kohl,204111,2,4,0.50,113,277,0.41,13,26,0.50,7,27,0.26,10,27,0.37
Higdon,199244,41,50,0.82,22,40,0.55,51,137,0.37,66,186,0.35,55,131,0.42
Loomis,194005,59,72,0.82,28,40,0.70,52,137,0.38,52,172,0.30,129,245,0.53
Caldwell,197750,1,1,1.00,11,20,0.55,5,14,0.36,9,27,0.33,5,11,0.45
Rogers,205402,2,2,1.00,22,39,0.56,20,46,0.43,24,72,0.33,4,12,0.33
Barnett,203829,0,0,0.00,0,1,0.00,0,0,0.00,1,4,0.25,1,1,1.00
Bolden,195665,2,4,0.50,1,2,0.50,9,18,0.50,12,35,0.34,8,13,0.62
Murray,209322,2,2,1.00,165,277,0.60,6,24,0.25,2,17,0.12,5,9,0.56
McKenzie,206070,14,20,0.70,8,15,0.53,5,24,0.21,20,58,0.34,23,44,0.52
Maples,200868,7,13,0.54,46,85,0.54,20,44,0.45,10,41,0.24,59,114,0.52
Bruno,200480,0,0,0.00,14,25,0.56,2,4,0.50,2,4,0.50,2,4,0.50
Sullivan,191713,26,38,0.68,85,178,0.48,64,144,0.44,45,165,0.27,77,162,0.48
Markoishvili,203850,2,3,0.67,46,99,0.46,16,41,0.39,48,114,0.42,15,27,0.56
Barnhart,197904,31,41,0.76,137,273,0.50,23,46,0.50,34,75,0.45,109,223,0.49
Cuellar,197742,22,31,0.71,25,65,0.38,60,132,0.45,81,246,0.33,73,149,0.49
Pellegrino,196436,70,96,0.73,28,41,0.68,41,128,0.32,47,136,0.35,198,368,0.54
Bentley,200083,0,0,0.00,0,1,0.00,2,4,0.50,2,5,0.40,2,6,0.33
Lowry,202265,23,39,0.59,39,65,0.60,29,65,0.45,32,107,0.30,68,126,0.54
Barnhart,208813,31,41,0.76,137,273,0.50,23,46,0.50,34,75,0.45,109,223,0.49
Finnegan,198806,3,3,1.00,7,14,0.50,11,29,0.38,22,53,0.42,2,8,0.25
Handley,207459,0,2,0.00,61,108,0.56,3,5,0.60,4,7,0.57,5,11,0.45
McClain,200329,9,10,0.90,57,99,0.58,57,129,0.44,108,273,0.40,19,32,0.59
Bergen,191871,11,19,0.58,204,351,0.58,35,79,0.44,10,35,0.29,52,108,0.48
Payton,203035,1,2,0.50,87,131,0.66,3,10,0.30,2,7,0.29,10,19,0.53
Aldrich,194860,37,44,0.84,28,50,0.56,37,93,0.40,109,324,0.34,18,37,0.49
Madden,193718,60,87,0.69,18,35,0.51,41,112,0.37,88,235,0.37,227,487,0.47
Amos,196657,3,3,1.00,12,24,0.50,6,13,0.46,14,23,0.61,8,12,0.67
Woods,193246,11,16,0.69,66,115,0.57,8,16,0.50,1,1,1.00,44,89,0.49
Hamilton,189121,12,24,0.50,13,33,0.39,18,40,0.45,27,71,0.38,39,82,0.48
Augustine,193086,0,0,0.00,3,6,0.50,0,0,0.00,0,0,0.00,0,1,0.00
Finch,204197,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00
Gray,196232,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Clifford,208067,3,4,0.75,0,0,0.00,1,7,0.14,1,5,0.20,4,7,0.57
Nelson,197581,10,16,0.62,92,161,0.57,64,165,0.39,41,109,0.38,47,104,0.45
Brownlee,203286,3,5,0.60,69,126,0.55,32,84,0.38,29,67,0.43,12,25,0.48
Burton,202748,2,2,1.00,131,230,0.57,1,12,0.08,5,14,0.36,5,12,0.42
Krause,199408,27,40,0.68,26,57,0.46,86,206,0.42,20,63,0.32,55,116,0.47
McKinley,194339,18,21,0.86,25,38,0.66,43,106,0.41,105,312,0.34,27,66,0.41
Upton,204185,1,2,0.50,53,91,0.58,10,24,0.42,1,5,0.20,7,17,0.41
James,221426,0,0,0.00,4,14,0.29,3,10,0.30,3,8,0.38,2,5,0.40
Gannon,209547,11,15,0.73,16,31,0.52,20,54,0.37,17,83,0.20,11,21,0.52
Barnes,192217,0,0,0.00,0,8,0.00,0,3,0.00,0,2,0.00,0,4,0.00
John,201465,0,0,0.00,2,5,0.40,0,1,0.00,0,1,0.00,0,0,0.00
Wilson,220618,3,3,1.00,2,3,0.67,1,6,0.17,6,15,0.40,4,7,0.57
Haynes,190767,7,10,0.70,74,144,0.51,41,98,0.42,101,245,0.41,25,48,0.52
George,202926,1,1,1.00,141,250,0.56,20,54,0.37,5,18,0.28,3,8,0.38
Case,205690,2,3,0.67,155,291,0.53,57,133,0.43,21,46,0.46,4,13,0.31
Chambers,191165,39,47,0.83,38,76,0.50,61,127,0.48,51,157,0.32,61,105,0.58
Kaye,190846,43,55,0.78,21,39,0.54,73,186,0.39,6,25,0.24,113,247,0.46
Woodall,202050,0,0,0.00,2,7,0.29,0,0,0.00,0,0,0.00,0,0,0.00
Gaskins,204220,0,0,0.00,19,38,0.50,8,16,0.50,5,13,0.38,7,12,0.58
Higgins,197449,5,13,0.38,34,58,0.59,23,59,0.39,20,64,0.31,13,25,0.52
Navarrete,191552,16,25,0.64,10,26,0.38,19,47,0.40,34,104,0.33,26,58,0.45
McCoy,201324,0,0,0.00,0,0,0.00,1,2,0.50,2,3,0.67,0,0,0.00
Carter,190788,0,0,0.00,4,7,0.57,1,4,0.25,3,8,0.38,3,8,0.38
Gregory,203902,2,2,1.00,0,1,0.00,2,2,1.00,0,0,0.00,0,0,0.00
Tate,202320,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Wagner,194205,29,34,0.85,42,82,0.51,37,99,0.37,80,196,0.41,69,154,0.45
Morgan,207068,0,1,0.00,136,253,0.54,22,45,0.49,10,27,0.37,7,14,0.50
Unger,198563,2,4,0.50,140,241,0.58,4,16,0.25,4,18,0.22,17,33,0.52
Hubbard,199446,18,30,0.60,29,55,0.53,48,116,0.41,93,257,0.36,25,59,0.42
West,200153,58,80,0.72,18,27,0.67,69,164,0.42,60,145,0.41,206,451,0.46
Knox,209928,2,2,1.00,12,24,0.50,3,20,0.15,14,40,0.35,2,6,0.33
Keene,212434,1,1,1.00,33,68,0.49,10,27,0.37,3,15,0.20,6,8,0.75
Short,193726,12,16,0.75,7,11,0.64,9,37,0.24,24,65,0.37,24,59,0.41
Grant,207655,0,0,0.00,7,22,0.32,0,0,0.00,0,3,0.00,0,2,0.00
Heckman,206103,5,5,1.00,4,9,0.44,8,23,0.35,12,34,0.35,5,11,0.45
Horner,195280,1,1,1.00,3,3,1.00,1,5,0.20,0,2,0.00,4,9,0.44
Williamson,209650,0,0,0.00,0,1,0.00,1,2,0.50,0,1,0.00,0,1,0.00
Gibbons,193915,1,1,1.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Rucker,201228,5,5,1.00,79,152,0.52,44,105,0.42,29,96,0.30,8,24,0.33
Carlson,193823,22,30,0.73,103,231,0.45,41,81,0.51,13,31,0.42,86,190,0.45
Morris,192245,15,23,0.65,113,230,0.49,16,41,0.39,4,24,0.17,59,115,0.51
Allen,205387,25,30,0.83,34,57,0.60,31,90,0.34,50,153,0.33,21,40,0.53
McBride,195516,39,63,0.62,19,34,0.56,71,163,0.44,104,262,0.40,130,297,0.44
Rubio,220210,1,2,0.50,13,26,0.50,5,9,0.56,6,18,0.33,0,2,0.00
Gibbs,209280,0,0,0.00,2,3,0.67,0,1,0.00,4,12,0.33,2,5,0.40
Cavallaro,202366,2,5,0.40,14,43,0.33,12,39,0.31,15,79,0.19,12,29,0.41
Mellberg,215762,14,19,0.74,6,18,0.33,21,59,0.36,34,86,0.40,50,98,0.51
Newsom,207929,5,5,1.00,2,6,0.33,6,18,0.33,7,36,0.19,3,8,0.38
Ringquist,208279,0,0,0.00,0,1,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Jansen,193513,2,4,0.50,7,11,0.64,1,6,0.17,0,5,0.00,8,11,0.73
Pennington,208907,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Carlin,198310,1,1,1.00,1,3,0.33,2,3,0.67,3,5,0.60,0,0,0.00
Francis,198654,21,28,0.75,103,186,0.55,42,110,0.38,69,230,0.30,12,28,0.43
Manning,199425,4,4,1.00,113,190,0.59,17,35,0.49,16,50,0.32,9,25,0.36
Sterling,199801,48,59,0.81,41,78,0.53,62,176,0.35,111,359,0.31,109,235,0.46
Poole,192918,15,21,0.71,48,102,0.47,41,111,0.37,59,180,0.33,63,131,0.48
Ayers,206975,12,12,1.00,5,14,0.36,7,37,0.19,7,36,0.19,17,45,0.38
Curran,195084,0,0,0.00,1,1,1.00,0,1,0.00,0,2,0.00,0,0,0.00
Thompson,193412,6,8,0.75,39,92,0.42,24,54,0.44,11,46,0.24,15,35,0.43
Baker,196555,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Sales,196647,0,1,0.00,50,104,0.48,4,15,0.27,0,6,0.00,8,19,0.42
Decker,204548,8,13,0.62,67,115,0.58,38,115,0.33,72,199,0.36,24,56,0.43
West,195451,4,9,0.44,126,236,0.53,28,63,0.44,9,36,0.25,23,47,0.49
Flynn,193128,3,6,0.50,151,287,0.53,25,54,0.46,7,20,0.35,15,32,0.47
Ruth,202937,24,24,1.00,35,72,0.49,59,128,0.46,163,438,0.37,24,51,0.47
Christy,188673,42,59,0.71,13,21,0.62,31,90,0.34,49,147,0.33,113,277,0.41
Kennedy,195117,17,21,0.81,41,80,0.51,21,53,0.40,21,63,0.33,31,77,0.40
Irving,207219,12,14,0.86,11,16,0.69,12,29,0.41,22,73,0.30,9,19,0.47
Wilson,203070,0,0,0.00,8,16,0.50,3,4,0.75,5,7,0.71,0,3,0.00
Magana,197143,12,13,0.92,3,7,0.43,9,28,0.32,15,35,0.43,16,39,0.41
Case,206509,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Scott,208447,0,1,0.00,18,41,0.44,0,0,0.00,0,0,0.00,2,5,0.40
Thiessen,214726,3,4,0.75,47,107,0.44,69,143,0.48,111,276,0.40,12,32,0.38
Weatherspoon,195956,0,0,0.00,24,64,0.38,2,5,0.40,1,2,0.50,8,16,0.50
Kenny,200916,3,4,0.75,89,136,0.65,0,2,0.00,2,3,0.67,10,22,0.45
Araujo,213146,20,29,0.69,13,30,0.43,35,96,0.36,47,139,0.34,59,139,0.42
Sikes,193867,21,24,0.88,67,116,0.58,67,141,0.48,165,433,0.38,43,110,0.39
Moeller,192552,0,0,0.00,2,6,0.33,0,0,0.00,0,2,0.00,1,2,0.50
Chambers,197705,22,24,0.92,27,43,0.63,21,54,0.39,22,59,0.37,24,54,0.44
Gardner,196247,1,1,1.00,3,6,0.50,3,14,0.21,6,29,0.21,5,9,0.56
Lynch,193544,11,13,0.85,0,3,0.00,6,20,0.30,4,12,0.33,5,10,0.50
Carroll,204392,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Wood,207952,1,2,0.50,4,12,0.33,6,11,0.55,6,21,0.29,1,2,0.50
Ferri,197601,1,2,0.50,67,141,0.48,2,7,0.29,8,16,0.50,8,20,0.40
Broadhurst,222130,2,3,0.67,25,37,0.68,4,10,0.40,4,8,0.50,7,13,0.54
Herman,207696,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Jeffrey,193536,9,15,0.60,48,117,0.41,56,112,0.50,66,192,0.34,33,79,0.42
Poole,209130,1,2,0.50,177,361,0.49,24,52,0.46,18,56,0.32,16,44,0.36
Redd,193793,0,0,0.00,182,333,0.55,4,13,0.31,6,11,0.55,2,9,0.22
Busch,207331,28,38,0.74,19,27,0.70,26,84,0.31,23,81,0.28,35,73,0.48
Dean,206602,71,106,0.67,8,26,0.31,67,158,0.42,81,223,0.36,279,540,0.52
Moseley,197657,4,6,0.67,29,51,0.57,24,52,0.46,26,95,0.27,11,34,0.32
