Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Jackson,193507,1,1,1.00,11,20,0.55,13,29,0.45,14,31,0.45,1,3,0.33
Ford,192949,1,1,1.00,91,173,0.53,2,13,0.15,3,5,0.60,1,3,0.33
McAndrews,187100,0,0,0.00,2,3,0.67,1,3,0.33,0,0,0.00,0,0,0.00
Conte,200113,1,1,1.00,2,4,0.50,1,1,1.00,0,0,0.00,0,1,0.00
Gaskins,198161,0,0,0.00,17,27,0.63,1,3,0.33,1,1,1.00,0,1,0.00
Logan,199407,0,0,0.00,3,3,1.00,1,1,1.00,0,0,0.00,0,0,0.00
Brown,186431,7,11,0.64,48,92,0.52,34,89,0.38,97,278,0.35,26,54,0.48
Collier,187813,5,6,0.83,124,209,0.59,14,40,0.35,11,21,0.52,15,36,0.42
Tuck,186304,8,14,0.57,102,211,0.48,11,21,0.52,4,16,0.25,48,101,0.48
Louis,190008,11,19,0.58,38,57,0.67,48,97,0.49,167,393,0.42,42,87,0.48
Tyree,195889,11,13,0.85,10,18,0.56,39,93,0.42,61,168,0.36,23,59,0.39
Hurley,199216,1,1,1.00,9,14,0.64,5,11,0.45,11,29,0.38,3,7,0.43
Adcock,199193,1,2,0.50,2,5,0.40,5,12,0.42,6,20,0.30,2,5,0.40
Becker,195828,0,0,0.00,15,23,0.65,0,3,0.00,0,0,0.00,0,1,0.00
Davidson,191771,0,0,0.00,14,38,0.37,5,9,0.56,0,6,0.00,2,4,0.50
Angeles,187031,7,10,0.70,7,8,0.88,18,37,0.49,20,74,0.27,30,47,0.64
Baker,199662,0,0,0.00,0,3,0.00,0,2,0.00,0,0,0.00,0,1,0.00
Barber,199611,1,2,0.50,0,1,0.00,0,3,0.00,5,12,0.42,0,0,0.00
Murphay,197915,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
York,189107,23,27,0.85,72,113,0.64,45,115,0.39,152,349,0.44,36,73,0.49
Griffin,180958,7,13,0.54,115,219,0.53,29,63,0.46,13,31,0.42,46,89,0.52
Winter,191525,1,1,1.00,139,234,0.59,9,13,0.69,8,20,0.40,2,5,0.40
Costa,186385,48,58,0.83,47,75,0.63,59,138,0.43,78,269,0.29,62,125,0.50
Gardner,193882,46,61,0.75,17,27,0.63,39,83,0.47,46,124,0.37,158,312,0.51
Kraus,183873,22,29,0.76,17,31,0.55,46,85,0.54,93,252,0.37,46,103,0.45
Isaacs,179591,3,7,0.43,74,130,0.57,7,10,0.70,4,8,0.50,13,28,0.46
Wood,186964,1,1,1.00,0,1,0.00,1,3,0.33,3,11,0.27,0,3,0.00
Helms,185172,10,11,0.91,12,26,0.46,16,33,0.48,18,50,0.36,16,35,0.46
Dalton,190302,0,0,0.00,10,14,0.71,3,6,0.50,4,11,0.36,0,0,0.00
Meadows,194527,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,0,1,0.00
Lowery,181663,11,14,0.79,82,128,0.64,39,86,0.45,68,179,0.38,11,33,0.33
Griffin,187544,2,3,0.67,261,395,0.66,7,24,0.29,2,2,1.00,2,6,0.33
Rainey,182218,0,1,0.00,202,331,0.61,1,6,0.17,0,0,0.00,4,9,0.44
McAllister,185871,8,11,0.73,69,143,0.48,13,30,0.43,14,41,0.34,15,37,0.41
Carrasco,195453,97,141,0.69,27,42,0.64,81,193,0.42,135,364,0.37,321,661,0.49
Landry,194539,8,8,1.00,6,10,0.60,3,13,0.23,22,43,0.51,5,11,0.45
Carr,189709,0,0,0.00,12,19,0.63,1,1,1.00,1,3,0.33,0,3,0.00
Lyles,188708,0,0,0.00,0,0,0.00,2,2,1.00,2,5,0.40,1,1,1.00
Stewart,199404,0,1,0.00,3,9,0.33,13,24,0.54,7,20,0.35,2,5,0.40
Orr,199399,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Richards,197080,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Kunkel,186365,59,79,0.75,21,33,0.64,51,124,0.41,60,213,0.28,100,214,0.47
Sailer,184942,14,21,0.67,9,14,0.64,16,35,0.46,37,98,0.38,42,85,0.49
Montano,183270,1,1,1.00,20,34,0.59,9,18,0.50,15,56,0.27,5,15,0.33
May,196725,18,23,0.78,12,30,0.40,25,52,0.48,43,124,0.35,32,63,0.51
Petry,183920,1,2,0.50,149,254,0.59,10,19,0.53,6,19,0.32,5,10,0.50
Loveless,181503,1,2,0.50,284,429,0.66,15,32,0.47,0,0,0.00,6,12,0.50
Banda,181806,30,41,0.73,12,37,0.32,11,31,0.35,56,156,0.36,17,39,0.44
Talbert,185492,21,31,0.68,4,10,0.40,11,40,0.28,28,72,0.39,67,120,0.56
Bowser,196484,12,19,0.63,5,7,0.71,20,47,0.43,24,68,0.35,18,45,0.40
Kirsch,191175,1,1,1.00,1,2,0.50,0,1,0.00,1,3,0.33,0,0,0.00
Braswell,190649,32,43,0.74,8,16,0.50,20,43,0.47,30,87,0.34,44,89,0.49
Taylor,189763,3,4,0.75,147,245,0.60,12,25,0.48,4,14,0.29,2,14,0.14
Liu,208082,0,0,0.00,8,14,0.57,2,5,0.40,0,1,0.00,0,3,0.00
Parsons,181492,16,20,0.80,56,111,0.50,37,80,0.46,129,331,0.39,15,32,0.47
Tuck,185303,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Runyon,199561,0,0,0.00,3,8,0.38,0,3,0.00,2,5,0.40,1,1,1.00
Cronin,187846,10,13,0.77,58,127,0.46,38,86,0.44,102,275,0.37,10,17,0.59
Rowland,185863,7,8,0.88,197,312,0.63,15,43,0.35,13,36,0.36,17,32,0.53
Coleman,206322,0,0,0.00,85,175,0.49,13,34,0.38,4,16,0.25,1,5,0.20
Owens,186872,63,87,0.72,30,47,0.64,44,111,0.40,92,247,0.37,119,239,0.50
Keough,191500,64,95,0.67,26,43,0.60,84,177,0.47,60,209,0.29,269,571,0.47
Boyd,213266,7,8,0.88,58,121,0.48,19,50,0.38,27,86,0.31,13,26,0.50
Campbell,199298,6,6,1.00,17,43,0.40,10,31,0.32,26,87,0.30,5,19,0.26
Holmes,194866,13,16,0.81,14,23,0.61,23,56,0.41,65,171,0.38,7,17,0.41
Perez,193329,25,31,0.81,15,26,0.58,41,84,0.49,51,149,0.34,20,53,0.38
Costa,198634,18,24,0.75,65,124,0.52,51,114,0.45,74,173,0.43,56,137,0.41
Gustafson,195884,16,16,1.00,38,56,0.68,14,32,0.44,10,37,0.27,16,26,0.62
Howe,191967,8,11,0.73,198,339,0.58,10,18,0.56,7,19,0.37,45,91,0.49
Cox,199521,19,29,0.66,14,33,0.42,47,93,0.51,70,172,0.41,40,91,0.44
Irving,192745,2,4,0.50,18,44,0.41,14,28,0.50,41,98,0.42,4,11,0.36
Monti,191335,2,3,0.67,87,150,0.58,22,48,0.46,20,38,0.53,6,12,0.50
Hodson,192519,2,2,1.00,215,343,0.63,22,39,0.56,17,46,0.37,5,10,0.50
Fuller,186366,71,100,0.71,17,36,0.47,61,138,0.44,51,115,0.44,195,394,0.49
Weaver,178656,50,62,0.81,19,32,0.59,74,134,0.55,74,216,0.34,116,261,0.44
Lawrence,198286,9,12,0.75,21,50,0.42,27,49,0.55,28,74,0.38,2,6,0.33
Gibson,194061,0,1,0.00,0,0,0.00,1,4,0.25,4,13,0.31,0,0,0.00
Hunt,191892,13,25,0.52,6,9,0.67,12,29,0.41,12,32,0.38,45,100,0.45
Ernst,186487,3,7,0.43,226,337,0.67,9,30,0.30,2,4,0.50,24,59,0.41
Barrera,185521,16,24,0.67,43,71,0.61,32,72,0.44,50,110,0.45,53,107,0.50
Reed,196839,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00,1,1,1.00
Belanger,184350,19,19,1.00,70,134,0.52,88,168,0.52,121,308,0.39,34,58,0.59
Snell,182803,4,4,1.00,65,123,0.53,22,47,0.47,41,113,0.36,10,26,0.38
Goins,179087,1,2,0.50,211,347,0.61,14,21,0.67,0,0,0.00,7,14,0.50
Messina,187956,91,123,0.74,44,59,0.75,51,132,0.39,64,169,0.38,160,330,0.48
Ratliff,183558,70,79,0.89,21,33,0.64,61,130,0.47,91,263,0.35,105,232,0.45
Farmer,183990,15,23,0.65,7,16,0.44,15,52,0.29,28,95,0.29,6,19,0.32
Ryan,203458,0,0,0.00,37,63,0.59,6,13,0.46,4,11,0.36,1,2,0.50
Goldberg,202842,5,5,1.00,0,1,0.00,1,4,0.25,1,8,0.12,2,3,0.67
Garrett,195200,4,4,1.00,54,94,0.57,16,45,0.36,38,112,0.34,3,6,0.50
Austin,192270,0,0,0.00,15,22,0.68,8,16,0.50,5,16,0.31,1,1,1.00
Cardona,199897,0,1,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Brubaker,194145,6,6,1.00,40,74,0.54,24,63,0.38,47,141,0.33,10,34,0.29
Armstrong,196312,1,3,0.33,89,153,0.58,2,12,0.17,3,7,0.43,11,20,0.55
Roth,192871,1,2,0.50,217,385,0.56,2,3,0.67,0,2,0.00,5,12,0.42
Leyva,195312,38,55,0.69,18,33,0.55,59,137,0.43,81,216,0.38,109,237,0.46
Rocca,186757,63,92,0.68,34,58,0.59,108,273,0.40,10,23,0.43,282,588,0.48
Kos,208154,1,1,1.00,21,38,0.55,22,50,0.44,19,51,0.37,1,3,0.33
Youngblood,194825,0,0,0.00,5,13,0.38,2,3,0.67,0,0,0.00,3,4,0.75
Gies,194296,1,1,1.00,44,89,0.49,2,7,0.29,1,3,0.33,2,3,0.67
Gamble,193871,16,20,0.80,12,19,0.63,15,51,0.29,19,48,0.40,14,35,0.40
Fanning,187532,2,2,1.00,3,3,1.00,3,9,0.33,8,16,0.50,5,8,0.62
Doran,189324,0,1,0.00,1,3,0.33,2,4,0.50,1,2,0.50,5,7,0.71
Lovett,194396,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Stern,184811,21,29,0.72,64,118,0.54,56,119,0.47,66,182,0.36,66,150,0.44
Cespedes,184905,10,18,0.56,169,301,0.56,12,36,0.33,8,30,0.27,53,113,0.47
Hudson,190575,1,1,1.00,50,88,0.57,5,11,0.45,1,7,0.14,1,3,0.33
Shelton,192921,58,88,0.66,32,59,0.54,75,160,0.47,108,283,0.38,113,217,0.52
Young,191164,85,150,0.57,20,28,0.71,106,268,0.40,98,283,0.35,419,819,0.51
Pozzi,198425,0,0,0.00,3,4,0.75,0,0,0.00,0,0,0.00,0,0,0.00
Mathew,195943,0,1,0.00,131,261,0.50,7,17,0.41,6,16,0.38,4,9,0.44
Stevens,195365,3,4,0.75,1,1,1.00,4,8,0.50,7,16,0.44,5,12,0.42
Rossi,191211,1,1,1.00,35,62,0.56,13,31,0.42,8,25,0.32,1,6,0.17
Huntley,197492,3,3,1.00,18,24,0.75,10,24,0.42,23,64,0.36,1,2,0.50
Langley,195099,0,0,0.00,0,0,0.00,1,1,1.00,1,2,0.50,0,0,0.00
Joy,180999,23,30,0.77,55,99,0.56,37,89,0.42,49,123,0.40,52,107,0.49
Richard,209734,0,0,0.00,80,151,0.53,18,49,0.37,6,35,0.17,3,9,0.33
Sousa,198618,2,4,0.50,213,355,0.60,2,7,0.29,0,0,0.00,17,31,0.55
Kaplan,179275,39,47,0.83,25,44,0.57,47,101,0.47,98,222,0.44,98,188,0.52
Moore,188099,37,43,0.86,9,17,0.53,20,59,0.34,42,117,0.36,54,109,0.50
Lenz,194025,13,25,0.52,34,53,0.64,19,54,0.35,37,95,0.39,45,83,0.54
Stokes,193298,3,3,1.00,48,77,0.62,13,30,0.43,4,25,0.16,8,25,0.32
O`Neil,191413,19,24,0.79,18,28,0.64,21,46,0.46,44,128,0.34,15,50,0.30
Meadows,185231,47,70,0.67,9,19,0.47,31,87,0.36,27,80,0.34,156,322,0.48
Aragao,203706,1,2,0.50,100,179,0.56,6,20,0.30,3,6,0.50,1,11,0.09
Marshall,201171,0,1,0.00,10,18,0.56,3,5,0.60,1,2,0.50,2,2,1.00
Dillard,199374,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
McLaughlin,199375,0,0,0.00,1,1,1.00,3,4,0.75,3,9,0.33,0,3,0.00
Donaldson,214206,1,1,1.00,2,3,0.67,0,2,0.00,0,2,0.00,0,0,0.00
Chambers,191885,8,13,0.62,19,49,0.39,28,52,0.54,49,119,0.41,43,103,0.42
Webster,185429,6,9,0.67,132,242,0.55,26,64,0.41,20,61,0.33,26,67,0.39
Ramirez,180520,1,1,1.00,247,400,0.62,21,53,0.40,14,35,0.40,12,19,0.63
Edwards,179732,54,79,0.68,62,96,0.65,73,163,0.45,89,276,0.32,148,318,0.47
Hines,193369,16,18,0.89,13,23,0.57,17,52,0.33,37,92,0.40,27,57,0.47
Donaldson,190421,2,4,0.50,27,42,0.64,12,30,0.40,28,75,0.37,12,19,0.63
Cole,186030,0,0,0.00,2,4,0.50,1,1,1.00,1,1,1.00,0,1,0.00
Southard,179829,21,30,0.70,13,18,0.72,26,67,0.39,46,135,0.34,38,96,0.40
Reeve,178944,2,6,0.33,117,205,0.57,8,22,0.36,7,27,0.26,12,18,0.67
Rios,186288,0,0,0.00,0,0,0.00,0,2,0.00,0,1,0.00,1,1,1.00
Tucker,189445,1,2,0.50,4,6,0.67,0,3,0.00,4,10,0.40,5,12,0.42
Cook,184555,5,6,0.83,1,4,0.25,7,12,0.58,9,23,0.39,2,7,0.29
Martini,197030,1,1,1.00,2,2,1.00,1,4,0.25,2,2,1.00,1,4,0.25
Walters,186019,26,30,0.87,73,142,0.51,110,251,0.44,3,12,0.25,75,151,0.50
Cooley,180118,2,2,1.00,144,269,0.54,11,33,0.33,24,48,0.50,8,15,0.53
Dickson,191315,2,2,1.00,200,379,0.53,7,22,0.32,10,20,0.50,4,9,0.44
Mack,189483,36,44,0.82,26,49,0.53,40,79,0.51,108,301,0.36,21,52,0.40
Novak,184933,116,151,0.77,23,41,0.56,76,172,0.44,102,289,0.35,363,689,0.53
England,199669,5,7,0.71,62,149,0.42,10,32,0.31,7,22,0.32,9,16,0.56
Lopez,187213,6,8,0.75,15,27,0.56,15,26,0.58,24,54,0.44,14,26,0.54
Kearney,184783,17,20,0.85,4,4,1.00,13,29,0.45,1,1,1.00,7,14,0.50
Griffin,184127,1,2,0.50,18,31,0.58,1,4,0.25,0,0,0.00,1,4,0.25
Hunt,198487,0,0,0.00,1,1,1.00,0,1,0.00,1,1,1.00,0,0,0.00
Nichols,200850,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Farrell,185324,5,6,0.83,78,133,0.59,22,49,0.45,27,70,0.39,14,24,0.58
Kane,180592,15,23,0.65,104,191,0.54,9,21,0.43,9,25,0.36,54,100,0.54
Winston,178870,0,0,0.00,223,362,0.62,6,10,0.60,0,0,0.00,3,6,0.50
Preston,193334,47,50,0.94,46,77,0.60,80,180,0.44,0,5,0.00,18,44,0.41
Stallworth,184023,32,48,0.67,42,81,0.52,63,146,0.43,101,214,0.47,136,291,0.47
Blocker,195472,12,14,0.86,6,8,0.75,9,24,0.38,11,33,0.33,13,25,0.52
Morrison,189053,0,0,0.00,2,3,0.67,2,2,1.00,1,2,0.50,0,0,0.00
Manning,185983,0,0,0.00,32,65,0.49,19,40,0.47,19,49,0.39,1,4,0.25
Hardesty,183347,0,1,0.00,1,2,0.50,1,4,0.25,2,4,0.50,2,9,0.22
Shore,193103,0,0,0.00,3,5,0.60,0,1,0.00,0,0,0.00,0,0,0.00
Baumgartner,189908,55,81,0.68,18,29,0.62,54,130,0.42,141,347,0.41,199,385,0.52
Landis,188117,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Drake,199055,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Starling,185112,2,3,0.67,111,195,0.57,38,82,0.46,31,117,0.26,8,18,0.44
Boone,184032,4,6,0.67,151,284,0.53,25,59,0.42,26,69,0.38,22,50,0.44
Duffy,198850,0,1,0.00,180,307,0.59,7,17,0.41,8,25,0.32,8,23,0.35
Tatum,181839,17,34,0.50,15,31,0.48,35,79,0.44,53,149,0.36,82,169,0.49
Bridges,185739,30,37,0.81,16,30,0.53,35,79,0.44,84,246,0.34,18,38,0.47
Fox,189102,1,1,1.00,13,25,0.52,2,5,0.40,1,6,0.17,4,8,0.50
Cooper,198941,0,0,0.00,0,0,0.00,1,2,0.50,1,6,0.17,0,0,0.00
Hallman,196543,31,44,0.70,24,40,0.60,32,85,0.38,80,221,0.36,36,72,0.50
Dawkins,189281,9,11,0.82,5,8,0.62,9,28,0.32,0,2,0.00,2,4,0.50
Irizarry,198465,0,0,0.00,3,3,1.00,0,0,0.00,1,1,1.00,0,0,0.00
Rose,198231,0,1,0.00,2,7,0.29,2,7,0.29,0,5,0.00,3,6,0.50
Denney,198872,0,0,0.00,18,25,0.72,2,5,0.40,0,1,0.00,0,1,0.00
Hawkins,197918,1,2,0.50,1,2,0.50,0,1,0.00,3,6,0.50,3,5,0.60
Mathews,183788,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00
Gregg,179606,5,8,0.62,55,106,0.52,73,140,0.52,85,239,0.36,30,67,0.45
Hurley,187439,0,0,0.00,65,109,0.60,1,12,0.08,2,9,0.22,2,9,0.22
Barney,181391,1,2,0.50,200,340,0.59,51,98,0.52,31,92,0.34,12,27,0.44
Sachs,185320,10,14,0.71,17,34,0.50,17,50,0.34,1,6,0.17,21,40,0.53
Jolly,187612,21,28,0.75,12,22,0.55,23,58,0.40,37,105,0.35,27,79,0.34
Broderick,184593,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Alfaro,183339,26,30,0.87,28,54,0.52,48,99,0.48,47,150,0.31,59,141,0.42
Byrd,183255,3,3,1.00,5,10,0.50,10,26,0.38,6,20,0.30,1,4,0.25
Spence,188884,1,4,0.25,32,74,0.43,14,52,0.27,39,104,0.38,9,16,0.56
Levine,188041,0,0,0.00,1,2,0.50,0,2,0.00,0,1,0.00,0,1,0.00
Cooper,187586,22,34,0.65,8,20,0.40,34,82,0.41,44,144,0.31,33,70,0.47
Kawamura,197067,0,0,0.00,0,0,0.00,1,2,0.50,0,1,0.00,0,0,0.00
Page,185671,15,21,0.71,48,103,0.47,39,92,0.42,96,228,0.42,48,110,0.44
Hannah,180942,1,3,0.33,147,243,0.60,10,27,0.37,14,45,0.31,7,21,0.33
Pitts,186513,3,4,0.75,110,203,0.54,18,41,0.44,6,16,0.38,13,23,0.57
Thompson,181144,67,82,0.82,27,54,0.50,48,114,0.42,86,258,0.33,115,216,0.53
Cowan,190257,66,99,0.67,12,27,0.44,76,162,0.47,45,124,0.36,222,468,0.47
Nicholson,190563,0,0,0.00,145,241,0.60,9,17,0.53,5,8,0.62,1,8,0.12
Jackson,188630,21,31,0.68,15,24,0.62,25,70,0.36,39,125,0.31,18,45,0.40
Wood,185912,5,6,0.83,12,28,0.43,22,46,0.48,52,127,0.41,1,5,0.20
Green,197945,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Eaton,187323,0,1,0.00,15,22,0.68,4,10,0.40,2,7,0.29,1,2,0.50
Moore,200452,0,0,0.00,4,7,0.57,1,3,0.33,6,12,0.50,0,0,0.00
Banks,195608,0,0,0.00,9,20,0.45,1,6,0.17,1,1,1.00,0,1,0.00
Bowman,195561,0,0,0.00,1,1,1.00,0,1,0.00,0,1,0.00,0,0,0.00
London,179587,13,16,0.81,24,58,0.41,51,121,0.42,99,251,0.39,18,40,0.45
Renfro,181449,4,10,0.40,104,174,0.60,18,46,0.39,8,16,0.50,31,89,0.35
Oglesby,189926,1,2,0.50,211,355,0.59,22,36,0.61,12,37,0.32,3,10,0.30
Sloan,180333,29,36,0.81,24,53,0.45,42,85,0.49,81,221,0.37,72,120,0.60
Masters,185293,91,141,0.65,21,31,0.68,89,192,0.46,50,130,0.38,347,694,0.50
Perdomo,179605,15,23,0.65,114,210,0.54,20,56,0.36,0,1,0.00,45,98,0.46
Tolliver,199873,0,0,0.00,6,8,0.75,3,7,0.43,1,6,0.17,1,2,0.50
Stovall,190441,14,16,0.88,11,18,0.61,15,41,0.37,45,128,0.35,6,12,0.50
Slack,190431,4,4,1.00,0,1,0.00,1,4,0.25,3,8,0.38,0,0,0.00
Handy,195481,0,0,0.00,1,1,1.00,1,1,1.00,0,1,0.00,1,1,1.00
Ritter,194653,0,0,0.00,1,3,0.33,0,0,0.00,0,0,0.00,0,0,0.00
Hershberger,200656,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Lofton,188861,5,6,0.83,35,59,0.59,20,45,0.44,23,79,0.29,9,17,0.53
Bartlett,182087,2,4,0.50,159,284,0.56,9,22,0.41,25,67,0.37,6,13,0.46
Johns,186203,0,1,0.00,140,265,0.53,1,11,0.09,2,5,0.40,7,13,0.54
McMurray,196651,26,36,0.72,26,53,0.49,52,114,0.46,94,299,0.31,31,60,0.52
Stuckey,179897,45,56,0.80,22,39,0.56,56,112,0.50,117,310,0.38,121,257,0.47
Kelley,189604,15,19,0.79,10,19,0.53,4,23,0.17,22,80,0.28,15,38,0.39
Best,185859,4,4,1.00,26,58,0.45,9,26,0.35,5,17,0.29,4,14,0.29
Foy,184439,21,33,0.64,11,20,0.55,21,49,0.43,19,73,0.26,51,107,0.48
Caldwell,198045,2,2,1.00,86,150,0.57,24,48,0.50,4,15,0.27,8,17,0.47
Everhart,183230,2,4,0.50,21,52,0.40,23,55,0.42,40,99,0.40,2,10,0.20
Casanova,197348,1,1,1.00,3,6,0.50,6,14,0.43,5,12,0.42,2,2,1.00
Richardson,184583,1,2,0.50,255,369,0.69,14,37,0.38,2,3,0.67,13,27,0.48
Kerr,183062,1,1,1.00,296,448,0.66,7,14,0.50,0,3,0.00,4,10,0.40
Sherman,191535,22,26,0.85,40,63,0.63,34,88,0.39,72,197,0.37,12,28,0.43
Cochran,184897,90,133,0.68,12,22,0.55,61,170,0.36,65,191,0.34,395,755,0.52
Wang,201182,20,28,0.71,53,100,0.53,53,100,0.53,70,170,0.41,64,141,0.45
Schwartz,199866,1,1,1.00,74,134,0.55,6,14,0.43,3,8,0.38,5,10,0.50
Jimenez,214534,3,3,1.00,4,5,0.80,6,11,0.55,2,9,0.22,1,3,0.33
Kirk,202546,0,0,0.00,5,13,0.38,0,0,0.00,0,1,0.00,0,0,0.00
Golden,191231,6,12,0.50,1,5,0.20,11,21,0.52,8,26,0.31,23,54,0.43
Schroeder,188676,15,22,0.68,6,11,0.55,13,31,0.42,14,40,0.35,22,50,0.44
Douglas,200904,0,1,0.00,0,0,0.00,0,0,0.00,1,2,0.50,1,1,1.00
McKnight,188477,0,0,0.00,1,2,0.50,0,0,0.00,0,1,0.00,0,0,0.00
Jacobs,185185,3,3,1.00,80,160,0.50,21,58,0.36,32,137,0.23,6,16,0.38
Ayers,200585,6,10,0.60,79,169,0.47,19,63,0.30,49,159,0.31,25,54,0.46
Marino,184832,2,2,1.00,98,177,0.55,0,3,0.00,1,2,0.50,5,16,0.31
Stratton,185037,55,82,0.67,14,26,0.54,49,118,0.42,45,148,0.30,152,278,0.55
Reid,187784,118,174,0.68,52,79,0.66,83,230,0.36,109,285,0.38,383,740,0.52
Beasley,192669,3,6,0.50,34,63,0.54,37,81,0.46,0,3,0.00,1,1,1.00
McMillan,190318,0,0,0.00,2,4,0.50,0,0,0.00,0,2,0.00,0,1,0.00
Jennings,190229,30,38,0.79,14,25,0.56,26,67,0.39,64,173,0.37,33,77,0.43
Webb,188727,1,5,0.20,134,227,0.59,1,2,0.50,1,2,0.50,6,20,0.30
Sweat,184196,1,1,1.00,10,22,0.45,8,20,0.40,12,39,0.31,3,4,0.75
Rogers,195507,5,6,0.83,2,4,0.50,11,27,0.41,9,26,0.35,8,20,0.40
Green,192798,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Wise,187809,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Temple,198848,12,17,0.71,25,78,0.32,41,104,0.39,39,108,0.36,15,28,0.54
Schmidt,179873,11,16,0.69,110,194,0.57,21,56,0.38,45,116,0.39,31,68,0.46
Collins,194007,0,1,0.00,227,330,0.69,5,13,0.38,0,0,0.00,1,2,0.50
Smallwood,183134,54,64,0.84,22,34,0.65,51,104,0.49,78,174,0.45,71,169,0.42
Feller,183569,99,137,0.72,37,54,0.69,93,196,0.47,135,367,0.37,349,669,0.52
Ryan,183254,10,11,0.91,126,209,0.60,24,40,0.60,10,25,0.40,24,43,0.56
Isom,181481,16,20,0.80,16,29,0.55,16,51,0.31,31,100,0.31,14,25,0.56
Arnett,185640,11,19,0.58,32,57,0.56,23,57,0.40,62,154,0.40,38,81,0.47
Burch,189589,0,0,0.00,6,8,0.75,3,8,0.38,4,14,0.29,0,0,0.00
Leblanc,190159,4,7,0.57,4,6,0.67,4,8,0.50,5,18,0.28,8,12,0.67
Warner,184853,0,0,0.00,36,54,0.67,2,5,0.40,0,0,0.00,0,1,0.00
DeLong,195088,0,0,0.00,20,36,0.56,1,1,1.00,0,0,0.00,0,1,0.00
Meyers,189704,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
McManus,184521,26,41,0.63,89,163,0.55,39,98,0.40,105,294,0.36,95,182,0.52
Speer,191449,3,9,0.33,62,115,0.54,12,41,0.29,17,45,0.38,7,19,0.37
Webb,179734,4,6,0.67,108,187,0.58,13,30,0.43,5,16,0.31,12,25,0.48
Love,186185,41,54,0.76,23,46,0.50,35,72,0.49,81,236,0.34,59,141,0.42
Hester,179875,36,41,0.88,41,68,0.60,45,81,0.56,125,395,0.32,49,105,0.47
Lyons,187823,18,25,0.72,30,46,0.65,26,49,0.53,34,95,0.36,9,31,0.29
Ellsworth,196859,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00
Shields,195436,2,4,0.50,101,186,0.54,11,31,0.35,19,59,0.32,7,18,0.39
Gilliland,188835,1,1,1.00,0,0,0.00,0,1,0.00,0,2,0.00,0,0,0.00
Bergen,186511,1,1,1.00,0,0,0.00,1,2,0.50,2,4,0.50,0,0,0.00
Garvin,183091,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Walsh,187095,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Shelby,180707,13,26,0.50,71,129,0.55,46,98,0.47,103,267,0.39,76,127,0.60
Fitzpatrick,182129,7,8,0.88,183,327,0.56,15,46,0.33,11,31,0.35,41,97,0.42
Forte,184276,2,3,0.67,175,308,0.57,14,31,0.45,7,22,0.32,6,11,0.55
Ford,184959,19,28,0.68,31,64,0.48,26,67,0.39,116,276,0.42,16,30,0.53
Turunen,192730,17,22,0.77,13,20,0.65,17,36,0.47,42,122,0.34,20,33,0.61
Barton,188422,52,84,0.62,15,28,0.54,37,114,0.32,57,144,0.40,216,442,0.49
Tirado,183600,0,0,0.00,14,29,0.48,3,4,0.75,1,1,1.00,0,2,0.00
Chisholm,183116,32,54,0.59,27,42,0.64,35,95,0.37,61,132,0.46,115,238,0.48
Ericsson,190165,0,0,0.00,6,9,0.67,1,6,0.17,4,11,0.36,0,2,0.00
Crawford,191063,0,0,0.00,1,1,1.00,2,2,1.00,0,0,0.00,4,6,0.67
Hirano,191512,0,0,0.00,0,0,0.00,0,0,0.00,1,2,0.50,0,0,0.00
Jackson,184245,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Song,179782,11,14,0.79,53,73,0.73,80,136,0.59,98,222,0.44,26,60,0.43
